state,county,tract,block group,Age1,Age2
53,53,940002,2000,2,8
53,53,940002,2001,0,0
53,53,940002,2002,0,0
53,53,940002,2003,0,0
53,53,940002,2004,0,0
53,53,940002,2005,0,0
53,53,940002,2006,0,0
53,53,940002,2007,0,0
53,53,940002,2008,0,0
53,53,940002,2009,0,0
53,53,940002,2010,0,0
53,53,940002,2011,0,0
53,53,940002,2012,0,0
53,53,940002,2013,0,0
53,53,940002,2014,0,0
53,53,940002,2015,0,0
53,53,940002,2016,0,0
53,53,940002,2017,0,0
53,53,940002,2018,0,0
53,53,940002,2019,0,0
53,53,940002,2020,6,21
53,53,940002,2021,11,26
53,53,940002,2022,0,12
53,53,940002,2023,0,0
53,53,940002,2024,5,31
53,53,940002,2025,7,30
53,53,940002,2026,0,27
53,53,940002,2027,8,15
53,53,940002,2028,7,20
53,53,940002,2029,0,0
53,53,940002,2030,0,0
53,53,940002,2031,161,358
53,53,940002,2032,0,0
53,53,940002,2033,0,0
53,53,940002,2034,0,0
53,53,940002,2035,0,4
53,53,940002,2036,0,0
53,53,940002,2037,0,0
53,53,940002,2038,0,0
53,53,940002,2039,0,0
53,53,940002,2040,1,60
53,53,940002,2041,0,0
53,53,940002,2042,3,36
53,53,940002,2043,0,0
53,53,940002,2044,8,22
53,53,940002,2045,0,0
53,53,940002,2046,0,0
53,53,940002,2047,0,0
53,53,940002,2048,0,0
53,53,940002,2049,0,0
53,53,940002,2050,0,0
53,53,940002,2051,0,0
53,53,940002,2052,0,0
53,53,940002,2053,0,0
53,53,940002,2054,0,0
53,53,940002,2055,0,0
53,53,940002,2056,0,0
53,53,940002,2057,0,0
53,53,940002,2058,0,0
53,53,940002,2059,15,28
53,53,940002,2060,0,11
53,53,940002,2061,33,116
53,53,940002,2062,1,17
53,53,940002,2063,15,86
53,53,940002,2064,3,10
53,53,940002,2065,0,0
53,53,940002,2066,0,0
53,53,940002,2067,0,0
53,53,940002,2068,0,0
53,53,940002,2069,0,0
53,53,940002,2070,0,0
53,53,940002,3000,44,120
53,53,940002,3001,13,43
53,53,940002,3002,10,35
53,53,940002,3003,71,170
53,53,940002,3004,33,69
53,53,940002,3005,0,0
53,53,940002,3006,0,0
53,53,940002,3007,0,0
53,53,940002,3008,20,85
53,53,940002,3009,0,19
53,53,940002,3010,90,171
53,53,940002,3011,56,108
53,53,940002,3012,5,6
53,53,940002,3013,0,4
53,53,940002,3014,11,24
53,53,940002,3015,11,56
53,53,940003,1000,67,217
53,53,940003,1001,51,122
53,53,940003,1002,3,16
53,53,940003,1003,48,84
53,53,940003,1004,5,15
53,53,940003,1005,30,70
53,53,940003,1006,5,6
53,53,940003,1007,13,53
53,53,940003,1008,22,83
53,53,940003,1009,20,35
53,53,940003,1010,0,6
53,53,940003,1011,79,204
53,53,940003,1012,20,54
53,53,940003,1013,9,28
53,53,940003,1014,0,0
53,53,940003,1015,20,58
53,53,940003,1016,17,55
53,53,940003,1017,21,54
53,53,940003,1018,29,59
53,53,940003,1019,0,3
53,53,940003,1020,9,56
53,53,940003,1021,0,0
53,53,940003,1022,29,74
53,53,940003,1023,0,0
53,53,940003,1024,0,0
53,53,940003,1025,0,0
53,53,940003,1026,128,236
53,53,940003,1027,10,35
53,53,940003,1028,12,11
53,53,940003,1029,30,70
53,53,940003,1030,24,44
53,53,940003,1031,0,0
53,53,940003,1032,14,27
53,53,940003,1033,0,0
53,53,940003,1034,71,179
53,53,940003,1035,16,35
53,53,940003,1036,9,7
53,53,940003,1037,17,43
53,53,940003,1038,28,71
53,53,940003,1039,0,0
53,53,940003,1040,0,0
53,53,940003,1041,0,0
53,53,940003,1042,0,0
53,53,940003,1043,11,47
53,53,940003,1044,21,43
53,53,940003,1045,0,3
53,53,940003,1046,0,0
53,53,940003,1047,0,0
53,53,940003,1048,8,23
53,53,940003,2000,0,0
53,53,940003,2001,146,498
53,53,940003,2002,0,4
53,53,940003,2003,0,0
53,53,940003,2004,150,632
53,53,940003,2005,0,2
53,53,940003,2006,21,73
53,53,940003,2007,5,17
53,53,940003,2008,11,40
53,53,940003,2009,0,0
53,53,940003,2010,1,1
53,53,940003,2011,3,26
53,53,940003,2012,0,3
53,53,940003,2013,0,0
53,53,940003,2014,0,0
53,53,940003,2015,0,0
53,53,940003,2016,0,0
53,53,940003,3000,4,16
53,53,940003,3001,290,831
53,53,940003,3002,9,39
53,53,940003,3003,195,303
53,53,940003,3004,18,67
53,53,940003,3005,26,27
53,53,940003,3006,14,35
53,53,940003,3007,50,84
53,53,940003,3008,15,12
53,53,940004,1000,43,219
53,53,940004,1001,2,6
53,53,940004,1002,15,71
53,53,940004,1003,28,55
53,53,940004,1004,4,19
53,53,940004,1005,15,30
53,53,940004,1006,0,7
53,53,940004,1007,1,12
53,53,940004,1008,27,74
53,53,940004,1009,0,4
53,53,940004,1010,12,30
53,53,940004,1011,26,96
53,53,940004,1012,15,23
53,53,940004,1013,11,72
53,53,940004,1014,8,28
53,53,940004,1015,5,28
53,53,940004,1016,24,73
53,53,940004,2000,7,49
53,53,940004,2001,0,0
53,53,940004,2002,5,43
53,53,940004,2003,0,0
53,53,940004,2004,28,76
53,53,940004,2005,28,56
53,53,940004,2006,14,28
53,53,940004,2007,7,20
53,53,940004,2008,6,40
53,53,940004,2009,11,23
53,53,940004,2010,2,28
53,53,940004,2011,41,168
53,53,940004,2012,10,26
53,53,940004,2013,9,34
53,53,940004,2014,21,71
53,53,940004,2015,0,5
53,53,940004,2016,2,5
53,53,940004,3000,0,0
53,53,940004,3001,0,0
53,53,940004,3002,0,0
53,53,940004,3003,0,0
53,53,940004,3004,0,0
53,53,940004,3005,0,0
53,53,940004,3006,4,75
53,53,940004,3007,3,63
53,53,940004,3008,10,211
53,53,940004,3009,0,3
53,53,940004,3010,0,0
53,53,940004,3011,2,2
53,53,940004,3012,45,177
53,53,940004,3013,0,1
53,53,940004,3014,10,73
53,53,940004,3015,0,0
53,53,940004,3016,0,0
53,53,940004,3017,6,23
53,53,940004,3018,1,24
53,53,940004,3019,0,0
53,53,940004,3020,23,78
53,53,940004,3021,0,0
53,53,940004,3022,4,36
53,53,940004,3023,4,11
53,53,940004,3024,2,24
53,53,940004,3025,0,2
53,53,940004,3026,3,19
53,53,940004,3027,1,6
53,53,940004,3028,0,0
53,53,940004,3029,0,0
53,53,940004,4000,1,22
53,53,940004,4001,37,134
53,53,940004,4002,10,44
53,53,940004,4003,65,228
53,53,940004,4004,3,11
53,53,940004,4005,1,7
53,53,940004,4006,0,3
53,53,940004,4007,0,0
53,53,940004,4008,0,4
53,53,940004,4009,0,0
53,53,940004,4010,11,64
53,53,940004,4011,36,161
53,53,940004,4012,0,1
53,53,940004,4013,0,0
53,53,940004,5000,1,5
53,53,940004,5001,0,0
53,53,940004,5002,80,292
53,53,940004,5003,4,20
53,53,940004,5004,6,20
53,53,940004,5005,20,74
53,53,940004,5006,40,168
53,53,940004,5007,25,95
53,53,940004,5008,7,30
53,53,940004,5009,2,14
53,53,940004,5010,35,106
53,53,940004,5011,39,129
53,53,940004,5012,1,25
53,53,940004,5013,0,3
53,53,940004,5014,11,28
53,53,940004,5015,0,5
53,53,940004,5016,0,0
53,53,940004,6000,0,0
53,53,940004,6001,119,536
53,53,940004,6002,0,2
53,53,940004,6003,3,31
53,53,940004,6004,3,9
53,53,940004,6005,28,124
53,53,940004,6006,75,284
53,53,940004,6007,26,101
53,53,940004,6008,19,98
53,53,940005,1000,4,8
53,53,940005,1001,11,39
53,53,940005,1002,6,24
53,53,940005,1003,206,504
53,53,940005,1004,2,17
53,53,940005,1005,32,109
53,53,940005,1006,126,280
53,53,940005,1007,1,7
53,53,940005,1008,4,13
53,53,940005,1009,15,36
53,53,940005,1010,2,17
53,53,940005,1011,11,40
53,53,940005,1012,0,0
53,53,940005,2000,241,715
53,53,940005,2001,20,65
53,53,940005,2002,5,38
53,53,940005,2003,59,99
53,53,940005,2004,61,121
53,53,940005,2005,17,34
53,53,940005,2006,13,72
53,53,940005,2007,9,27
53,53,940005,2008,26,43
53,53,940005,2009,15,38
53,53,940005,2010,10,17
53,53,940005,2011,24,48
53,53,940005,2012,5,14
53,53,940005,2013,12,39
53,53,940005,2014,0,0
53,53,940005,3000,139,329
53,53,940005,3001,31,73
53,53,940005,3002,19,52
53,53,940005,3003,33,64
53,53,940005,3004,38,83
53,53,940005,3005,48,89
53,53,940005,3006,11,46
53,53,940005,3007,30,88
53,53,940005,3008,68,138
53,53,940005,3009,7,38
53,53,940005,3010,30,97
53,53,940005,3011,13,31
53,53,940005,3012,33,74
53,53,940005,3013,13,41
53,53,940005,3014,11,61
53,53,940005,3015,28,49
53,53,940005,3016,25,54
53,53,940005,3017,21,36
53,53,940005,3018,19,69
53,53,940005,3019,25,59
53,53,940005,3020,10,32
53,53,940005,3021,35,83
53,53,940005,3022,8,17
53,53,940005,3023,10,25
53,53,940006,1000,83,124
53,53,940006,1001,37,36
53,53,940006,1002,21,27
53,53,940006,1003,23,37
53,53,940006,1004,27,32
53,53,940006,1005,17,41
53,53,940006,1006,25,33
53,53,940006,1007,27,48
53,53,940006,1008,38,39
53,53,940006,1009,4,1
53,53,940006,1010,62,83
53,53,940006,1011,37,76
53,53,940006,1012,47,39
53,53,940006,1013,28,40
53,53,940006,1014,18,26
53,53,940006,1015,26,33
53,53,940006,1016,44,61
53,53,940006,1017,16,96
53,53,940006,2000,80,48
53,53,940006,2001,0,0
53,53,940006,2002,0,0
53,53,940006,2003,31,26
53,53,940006,2004,129,95
53,53,940006,2005,0,0
53,53,940006,2006,0,0
53,53,940006,2007,0,0
53,53,940006,2008,128,96
53,53,940006,2009,36,20
53,53,940006,2010,5,5
53,53,940006,2011,18,15
53,53,940006,2012,18,13
53,53,940006,2013,18,14
53,53,940006,2014,5,3
53,53,940006,2015,28,20
53,53,940006,2016,81,63
53,53,940006,2017,0,0
53,53,940007,1000,0,0
53,53,940007,1001,0,1
53,53,940007,1002,0,0
53,53,940007,1003,8,31
53,53,940007,1004,0,0
53,53,940007,1005,0,5
53,53,940007,1006,27,44
53,53,940007,1007,0,14
53,53,940007,1008,47,100
53,53,940007,1009,0,0
53,53,940007,1010,0,0
53,53,940007,1011,0,0
53,53,940007,1012,8,14
53,53,940007,1013,0,0
53,53,940007,1014,0,0
53,53,940007,1015,0,0
53,53,940007,1016,0,0
53,53,940007,1017,64,133
53,53,940007,1018,24,35
53,53,940007,1019,1,9
53,53,940007,1020,6,19
53,53,940007,1021,18,47
53,53,940007,1022,21,33
53,53,940007,1023,18,44
53,53,940007,1024,17,62
53,53,940007,1025,11,12
53,53,940007,1026,0,5
53,53,940007,1027,7,18
53,53,940007,1028,0,2
53,53,940007,1029,3,14
53,53,940007,2000,0,0
53,53,940007,2001,0,0
53,53,940007,2002,0,0
53,53,940007,2003,0,0
53,53,940007,2004,0,0
53,53,940007,2005,0,0
53,53,940007,2006,0,0
53,53,940007,2007,0,0
53,53,940007,2008,0,0
53,53,940007,2009,0,0
53,53,940007,2010,0,0
53,53,940007,2011,0,0
53,53,940007,2012,0,0
53,53,940007,2013,0,0
53,53,940007,2014,44,88
53,53,940007,2015,0,0
53,53,940007,2016,9,52
53,53,940007,2017,0,0
53,53,940007,2018,0,0
53,53,940007,2019,0,0
53,53,940007,2020,12,31
53,53,940007,2021,0,0
53,53,940007,2022,4,8
53,53,940007,2023,5,14
53,53,940007,2024,7,17
53,53,940007,2025,23,42
53,53,940007,2026,14,48
53,53,940007,2027,17,47
53,53,940007,2028,10,37
53,53,940007,2029,11,36
53,53,940007,2030,28,53
53,53,940007,2031,12,27
53,53,940007,2032,14,18
53,53,940007,2033,11,31
53,53,940007,2034,34,53
53,53,940007,2035,17,52
53,53,940007,2036,26,61
53,53,940007,2037,18,42
53,53,940007,2038,10,33
53,53,940007,3000,43,122
53,53,940007,3001,10,46
53,53,940007,3002,16,46
53,53,940007,3003,40,53
53,53,940007,3004,117,183
53,53,940007,3005,10,18
53,53,940007,3006,5,23
53,53,940007,3007,45,50
53,53,940007,3008,74,109
53,53,940007,3009,21,48
53,53,940007,3010,4,13
53,53,940007,3011,5,10
53,53,940007,3012,0,1
53,53,940008,1000,389,1003
53,53,940008,1001,24,66
53,53,940008,1002,21,35
53,53,940008,1003,0,0
53,53,940008,1004,5,16
53,53,940008,1005,6,25
53,53,940008,1006,143,496
53,53,940008,1007,3,44
53,53,940008,1008,0,0
53,53,940008,1009,7,28
53,53,940008,1010,23,95
53,53,940008,1011,7,56
53,53,940008,1012,15,25
53,53,940008,1013,47,109
53,53,940008,1014,0,0
53,53,940008,2000,51,125
53,53,940008,2001,0,0
53,53,940008,2002,0,0
53,53,940008,2003,37,70
53,53,940008,2004,22,64
53,53,940008,2005,22,76
53,53,940008,2006,39,77
53,53,940008,2007,39,68
53,53,940008,2008,51,102
53,53,940008,2009,19,47
53,53,940008,2010,63,140
53,53,940008,2011,26,56
53,53,940008,2012,22,64
53,53,940008,2013,38,76
53,53,940008,2014,14,43
53,53,940008,2015,53,89
53,53,940008,2016,19,38
53,53,940008,3000,20,58
53,53,940008,3001,18,98
53,53,940008,3002,17,83
53,53,940008,3003,33,210
53,53,940008,3004,9,11
53,53,940008,3005,23,87
53,53,940008,3006,9,51
53,53,940008,3007,73,209
53,53,940008,3008,18,32
53,53,940008,3009,16,69
53,53,940008,3010,2,18
53,53,940008,3011,8,33
53,53,940008,3012,44,112
53,53,940008,3013,38,119
53,53,940008,3014,3,10
53,53,940008,3015,7,26
53,53,940009,1000,102,414
53,53,940009,1001,4,21
53,53,940009,1002,0,5
53,53,940009,1003,15,33
53,53,940009,1004,0,4
53,53,940009,1005,15,85
53,53,940009,1006,0,0
53,53,940009,1007,51,213
53,53,940009,1008,2,9
53,53,940009,1009,0,31
53,53,940009,1010,0,0
53,53,940009,1011,4,20
53,53,940009,1012,5,13
53,53,940009,1013,3,16
53,53,940009,1014,2,12
53,53,940009,1015,6,20
53,53,940009,1016,0,0
53,53,940009,1017,0,0
53,53,940009,1018,0,0
53,53,940009,1019,5,11
53,53,940009,1020,0,7
53,53,940009,1021,30,149
53,53,940009,1022,12,25
53,53,940009,1023,2,10
53,53,940009,1024,32,133
53,53,940009,1025,45,140
53,53,940009,1026,0,5
53,53,940009,1027,0,8
53,53,940009,2000,10,45
53,53,940009,2001,1,21
53,53,940009,2002,40,168
53,53,940009,2003,7,42
53,53,940009,2004,4,16
53,53,940009,2005,12,14
53,53,940009,2006,13,34
53,53,940009,2007,35,85
53,53,940009,2008,7,17
53,53,940009,2009,0,3
53,53,940009,2010,86,253
53,53,940009,2011,4,28
53,53,940009,2012,0,0
53,53,940009,2013,1,7
53,53,940009,2014,0,0
53,53,940009,2015,0,10
53,53,940009,2016,3,7
53,53,940009,2017,0,3
53,53,940009,2018,2,14
53,53,940009,2019,28,93
53,53,940009,2020,0,2
53,53,940010,1000,0,0
53,53,940010,1001,0,0
53,53,940010,1002,0,0
53,53,940010,1003,0,0
53,53,940010,1004,0,0
53,53,940010,1005,0,8
53,53,940010,1006,0,0
53,53,940010,1007,0,2
53,53,940010,1008,0,0
53,53,940010,1009,0,0
53,53,940010,1010,0,0
53,53,940010,1011,0,0
53,53,940010,1012,0,0
53,53,940010,1013,0,0
53,53,940010,1014,0,0
53,53,940010,1015,0,0
53,53,940010,1016,6,12
53,53,940010,1017,287,839
53,53,940010,1018,15,49
53,53,940010,1019,21,65
53,53,940010,1020,8,19
53,53,940010,1021,2,5
53,53,940010,1022,5,27
53,53,940010,1023,4,20
53,53,940010,1024,8,46
53,53,940010,1025,0,1
53,53,940010,1026,10,53
53,53,940010,1027,41,246
53,53,940010,1028,0,0
53,53,940010,1029,0,0
53,53,940010,1030,0,0
53,53,940010,1031,0,0
53,53,940010,1032,0,6
53,53,940010,1033,0,0
53,53,940010,1034,0,0
53,53,940010,1035,0,0
53,53,940010,1036,4,23
53,53,940010,1037,14,34
53,53,940010,1038,0,0
53,53,940010,1039,0,0
53,53,940010,1040,0,0
53,53,940010,1041,0,0
53,53,940010,1042,0,0
53,53,940010,1043,0,0
53,53,940010,2000,0,0
53,53,940010,2001,18,60
53,53,940010,2002,0,1
53,53,940010,2003,0,4
53,53,940010,2004,3,7
53,53,940010,2005,0,6
53,53,940010,2006,11,66
53,53,940010,2007,0,0
53,53,940010,2008,34,316
53,53,940010,2009,0,0
53,53,940010,2010,0,0
53,53,940010,2011,0,0
53,53,940010,2012,0,0
53,53,940010,2013,0,0
53,53,940010,2014,0,0
53,53,940010,2015,18,70
53,53,940010,2016,0,0
53,53,940010,2017,0,0
53,53,940010,2018,0,0
53,53,940010,2019,0,0
53,53,940010,2020,0,0
53,53,940010,2021,0,0
53,53,940010,2022,7,50
53,53,940010,2023,0,0
53,53,940010,2024,1,2
53,53,940010,2025,0,0
53,53,940010,2026,0,0
53,53,940010,2027,0,0
53,53,940010,2028,0,0
53,53,940010,2029,0,0
53,53,940010,2030,0,0
53,53,940010,2031,0,0
53,53,940010,2032,25,58
53,53,940010,2033,0,0
53,53,940010,2034,0,0
53,53,940010,2035,0,0
53,53,940010,2036,0,3
53,53,940010,2037,0,0
53,53,940010,2038,0,0
53,53,940010,2039,0,0
53,53,940010,2040,0,0
53,53,940010,2041,0,0
53,53,940010,2042,0,0
53,53,940010,2043,0,0
53,53,940010,2044,7,20
53,53,940010,2045,42,169
53,53,940010,2046,9,24
53,53,940010,2047,0,0
53,53,940010,2048,0,0
53,53,940010,2049,0,0
53,53,940010,2050,0,0
53,53,940010,2051,0,0
53,53,940010,2052,0,0
53,53,940010,2053,0,0
53,53,940010,2054,0,0
53,53,940010,2055,0,0
53,53,940010,2056,6,252
53,53,940010,2057,0,0
53,53,940010,2058,22,112
53,53,940010,2059,5,57
53,53,940010,2060,2,4
53,53,940010,2061,0,0
53,53,940010,2062,0,0
53,53,940010,2063,0,4
53,53,940010,2064,0,0
53,53,940010,3000,0,0
53,53,940010,3001,0,0
53,53,940010,3002,0,2
53,53,940010,3003,2,11
53,53,940010,3004,30,316
53,53,940010,3005,0,0
53,53,940010,3006,21,54
53,53,940010,3007,2,4
53,53,940010,3008,1,13
53,53,940010,3009,28,104
53,53,940010,3010,0,0
53,53,940010,3011,3,14
53,53,940011,1000,66,196
53,53,940011,1001,113,488
53,53,940011,1002,7,14
53,53,940011,1003,2,8
53,53,940011,1004,25,59
53,53,940011,1005,8,32
53,53,940011,1006,7,34
53,53,940011,1007,2,18
53,53,940011,1008,12,23
53,53,940011,1009,0,2
53,53,940011,1010,8,24
53,53,940011,1011,2,34
53,53,940011,1012,7,39
53,53,940011,1013,6,31
53,53,940011,1014,8,27
53,53,940011,2000,47,172
53,53,940011,2001,22,74
53,53,940011,2002,9,36
53,53,940011,2003,4,12
53,53,940011,2004,7,37
53,53,940011,2005,0,0
53,53,940011,2006,0,2
53,53,940011,2007,25,72
53,53,940011,2008,23,95
53,53,940011,2009,20,53
53,53,940011,2010,21,48
53,53,940011,2011,108,331
53,53,940011,2012,47,172
53,53,940011,2013,17,61
53,53,940011,2014,9,41
53,53,940011,2015,27,84
53,53,940011,2016,3,19
53,53,940011,3000,6,27
53,53,940011,3001,38,148
53,53,940011,3002,7,23
53,53,940011,3003,4,5
53,53,940011,3004,5,41
53,53,940011,3005,0,0
53,53,940011,3006,7,46
53,53,940011,3007,7,35
53,53,940011,3008,5,47
53,53,940011,3009,28,157
53,53,940011,3010,1,18
53,53,940011,3011,6,11
53,53,940011,3012,6,14
53,53,940011,3013,8,29
53,53,940011,3014,1,9
53,53,940011,3015,0,2
53,53,940011,3016,6,24
53,53,940011,3017,14,32
53,53,940011,3018,9,32
53,53,940011,3019,3,23
53,53,940011,3020,36,79
53,53,940011,3021,16,33
53,53,940011,3022,0,4
53,53,940011,3023,7,37
53,61,40100,1000,34,131
53,61,40100,1001,0,0
53,61,40100,1002,7,34
53,61,40100,1003,3,19
53,61,40100,1004,1,21
53,61,40100,1005,9,36
53,61,40100,1006,0,7
53,61,40100,1007,11,29
53,61,40100,1008,0,2
53,61,40100,1009,2,32
53,61,40100,1010,5,18
53,61,40100,1011,0,0
53,61,40100,1012,4,52
53,61,40100,1013,0,0
53,61,40100,1014,0,0
53,61,40100,1015,0,0
53,61,40100,1016,0,0
53,61,40100,1017,6,26
53,61,40100,1018,10,30
53,61,40100,1019,4,23
53,61,40100,1020,6,24
53,61,40100,1021,9,31
53,61,40100,1022,8,22
53,61,40100,1023,7,27
53,61,40100,1024,9,29
53,61,40100,1025,4,36
53,61,40100,1026,14,33
53,61,40100,1027,3,27
53,61,40100,1028,12,29
53,61,40100,1029,15,35
53,61,40100,1030,7,21
53,61,40100,1031,11,45
53,61,40100,1032,7,31
53,61,40100,1033,7,30
53,61,40100,2000,0,0
53,61,40100,2001,0,0
53,61,40100,2002,0,0
53,61,40100,2003,0,0
53,61,40100,2004,0,0
53,61,40100,2005,0,0
53,61,40100,2006,0,0
53,61,40100,2007,0,0
53,61,40100,2008,0,0
53,61,40100,2009,0,0
53,61,40100,2010,0,0
53,61,40100,2011,0,0
53,61,40100,2012,0,0
53,61,40100,2013,47,160
53,61,40100,2014,5,22
53,61,40100,2015,6,24
53,61,40100,2016,14,20
53,61,40100,2017,6,19
53,61,40100,2018,1,22
53,61,40100,2019,0,0
53,61,40100,2020,8,48
53,61,40100,2021,20,53
53,61,40100,2022,4,23
53,61,40100,2023,0,0
53,61,40100,2024,49,197
53,61,40100,2025,3,38
53,61,40100,2026,7,27
53,61,40100,2027,15,30
53,61,40100,2028,1,41
53,61,40100,2029,0,2
53,61,40100,2030,3,36
53,61,40100,2031,0,0
53,61,40100,2032,11,47
53,61,40100,2033,17,32
53,61,40100,2034,0,0
53,61,40100,2035,5,18
53,61,40100,2036,12,24
53,61,40100,3000,0,0
53,61,40100,3001,0,0
53,61,40100,3002,8,28
53,61,40100,3003,8,35
53,61,40100,3004,11,29
53,61,40100,3005,10,30
53,61,40100,3006,12,39
53,61,40100,3007,10,30
53,61,40100,3008,8,42
53,61,40100,3009,5,37
53,61,40100,3010,10,41
53,61,40100,3011,10,35
53,61,40100,3012,4,38
53,61,40100,3013,3,44
53,61,40100,3014,18,53
53,61,40100,3015,13,49
53,61,40100,3016,1,62
53,61,40100,3017,10,57
53,61,40100,3018,8,62
53,61,40100,3019,18,58
53,61,40100,3020,12,48
53,61,40100,4000,0,0
53,61,40100,4001,0,0
53,61,40100,4002,0,0
53,61,40100,4003,0,0
53,61,40100,4004,0,0
53,61,40100,4005,0,0
53,61,40100,4006,0,0
53,61,40100,4007,0,0
53,61,40100,4008,0,0
53,61,40100,4009,0,0
53,61,40100,4010,0,0
53,61,40100,4011,9,79
53,61,40100,4012,0,0
53,61,40100,4013,0,0
53,61,40100,4014,0,0
53,61,40100,4015,0,0
53,61,40100,4016,0,0
53,61,40100,4017,11,53
53,61,40100,4018,10,27
53,61,40100,4019,16,31
53,61,40100,4020,14,36
53,61,40100,4021,6,32
53,61,40100,4022,12,34
53,61,40100,4023,9,35
53,61,40100,4024,5,42
53,61,40100,4025,20,27
53,61,40100,4026,0,0
53,61,40100,4027,0,0
53,61,40100,4028,0,0
53,61,40100,4029,0,1
53,61,40100,4030,0,0
53,61,40100,4031,3,60
53,61,40100,4032,4,24
53,61,40100,4033,13,37
53,61,40100,4034,5,31
53,61,40100,4035,5,19
53,61,40100,4036,0,0
53,61,40100,4037,0,0
53,61,40200,1000,0,0
53,61,40200,1001,187,353
53,61,40200,1002,58,62
53,61,40200,1003,36,42
53,61,40200,1004,25,21
53,61,40200,1005,209,426
53,61,40200,1006,48,42
53,61,40200,1007,0,0
53,61,40200,1008,16,25
53,61,40200,1009,7,20
53,61,40200,1010,11,37
53,61,40200,1011,19,41
53,61,40200,1012,106,177
53,61,40200,1013,6,19
53,61,40200,1014,11,67
53,61,40200,1015,39,109
53,61,40200,2000,0,0
53,61,40200,2001,0,0
53,61,40200,2002,0,0
53,61,40200,2003,0,0
53,61,40200,2004,33,352
53,61,40200,2005,31,123
53,61,40200,2006,0,0
53,61,40200,2007,8,37
53,61,40200,2008,2,5
53,61,40200,2009,0,0
53,61,40200,2010,10,23
53,61,40200,2011,27,46
53,61,40200,2012,0,3
53,61,40200,2013,3,7
53,61,40200,2014,0,0
53,61,40200,2015,0,0
53,61,40200,2016,0,0
53,61,40200,2017,0,0
53,61,40200,2018,0,0
53,61,40200,2019,0,0
53,61,40200,2020,0,0
53,61,40200,2021,0,0
53,61,40200,2022,31,66
53,61,40200,2023,3,16
53,61,40200,2024,8,19
53,61,40200,2025,0,3
53,61,40200,2026,0,0
53,61,40200,2027,21,66
53,61,40200,3000,17,37
53,61,40200,3001,26,69
53,61,40200,3002,31,86
53,61,40200,3003,2,14
53,61,40200,3004,10,31
53,61,40200,3005,5,41
53,61,40200,3006,26,46
53,61,40200,3007,11,27
53,61,40200,3008,3,29
53,61,40200,3009,8,32
53,61,40200,3010,15,52
53,61,40200,3011,10,45
53,61,40200,3012,4,32
53,61,40200,3013,7,37
53,61,40200,3014,12,27
53,61,40200,3015,11,26
53,61,40200,3016,3,33
53,61,40200,3017,22,67
53,61,40200,3018,31,55
53,61,40200,3019,36,68
53,61,40200,4000,1,165
53,61,40200,4001,160,503
53,61,40200,4002,9,28
53,61,40200,4003,37,75
53,61,40200,4004,55,72
53,61,40200,4005,25,88
53,61,40200,4006,4,20
53,61,40200,4007,18,35
53,61,40200,4008,22,32
53,61,40200,4009,10,184
53,61,40300,1000,2,26
53,61,40300,1001,8,32
53,61,40300,1002,9,41
53,61,40300,1003,4,12
53,61,40300,1004,13,37
53,61,40300,1005,6,28
53,61,40300,1006,1,25
53,61,40300,1007,5,41
53,61,40300,1008,10,16
53,61,40300,1009,7,40
53,61,40300,1010,15,35
53,61,40300,1011,16,28
53,61,40300,1012,0,0
53,61,40300,1013,14,36
53,61,40300,1014,14,22
53,61,40300,1015,0,10
53,61,40300,1016,9,41
53,61,40300,1017,12,37
53,61,40300,1018,1,30
53,61,40300,1019,4,18
53,61,40300,1020,15,30
53,61,40300,1021,6,25
53,61,40300,1022,5,20
53,61,40300,1023,11,42
53,61,40300,1024,8,37
53,61,40300,1025,10,35
53,61,40300,1026,11,35
53,61,40300,1027,5,18
53,61,40300,1028,7,26
53,61,40300,1029,3,17
53,61,40300,1030,7,5
53,61,40300,1031,16,38
53,61,40300,1032,16,31
53,61,40300,1033,12,37
53,61,40300,1034,3,29
53,61,40300,1035,5,23
53,61,40300,1036,4,22
53,61,40300,1037,6,39
53,61,40300,2000,6,18
53,61,40300,2001,11,46
53,61,40300,2002,0,0
53,61,40300,2003,14,34
53,61,40300,2004,3,29
53,61,40300,2005,5,36
53,61,40300,2006,9,39
53,61,40300,2007,6,34
53,61,40300,2008,14,37
53,61,40300,2009,6,16
53,61,40300,2010,10,19
53,61,40300,2011,9,34
53,61,40300,2012,11,31
53,61,40300,2013,13,30
53,61,40300,2014,6,30
53,61,40300,2015,9,38
53,61,40300,2016,12,19
53,61,40300,2017,6,19
53,61,40300,2018,12,45
53,61,40300,2019,11,36
53,61,40300,2020,14,57
53,61,40300,2021,17,43
53,61,40300,2022,0,141
53,61,40300,2023,13,45
53,61,40300,2024,20,50
53,61,40300,2025,8,32
53,61,40300,2026,9,48
53,61,40300,2027,15,38
53,61,40300,2028,8,46
53,61,40300,2029,11,34
53,61,40300,2030,24,50
53,61,40300,2031,6,37
53,61,40300,2032,11,31
53,61,40400,1000,8,29
53,61,40400,1001,12,38
53,61,40400,1002,13,44
53,61,40400,1003,7,43
53,61,40400,1004,10,42
53,61,40400,1005,14,44
53,61,40400,1006,9,67
53,61,40400,1007,15,86
53,61,40400,1008,5,40
53,61,40400,1009,13,40
53,61,40400,1010,20,52
53,61,40400,1011,10,30
53,61,40400,1012,18,36
