county,tract,bg,state,pumano,stateabb,countyname
int,int,int,int,int,text,text
61,53202,3009,53,1005,WA,Snohomish
61,53201,2003,53,1005,WA,Snohomish
61,53400,1029,53,1005,WA,Snohomish
61,53202,3021,53,1005,WA,Snohomish
61,52005,2012,53,1003,WA,Snohomish
61,52007,3004,53,1003,WA,Snohomish
61,51923,2001,53,1003,WA,Snohomish
61,51923,3003,53,1003,WA,Snohomish
61,52007,3008,53,1003,WA,Snohomish
61,52007,3006,53,1003,WA,Snohomish
61,52007,1009,53,1003,WA,Snohomish
61,52007,2008,53,1003,WA,Snohomish
61,52007,2010,53,1003,WA,Snohomish
61,51923,2012,53,1003,WA,Snohomish
61,42005,2008,53,1002,WA,Snohomish
61,51922,1004,53,1003,WA,Snohomish
61,51804,1000,53,1002,WA,Snohomish
61,52005,3008,53,1003,WA,Snohomish
61,42006,1000,53,1001,WA,Snohomish
61,51916,1025,53,1003,WA,Snohomish
61,51928,1000,53,1003,WA,Snohomish
61,42001,3024,53,1002,WA,Snohomish
61,51913,3013,53,1002,WA,Snohomish
61,51923,2007,53,1003,WA,Snohomish
61,50700,3002,53,1002,WA,Snohomish
61,51921,1003,53,1003,WA,Snohomish
61,51927,2011,53,1003,WA,Snohomish
61,51804,1012,53,1002,WA,Snohomish
61,51905,1016,53,1002,WA,Snohomish
61,51923,1011,53,1003,WA,Snohomish
61,52004,3001,53,1003,WA,Snohomish
61,50600,1001,53,1002,WA,Snohomish
61,50600,1015,53,1002,WA,Snohomish
61,41704,2004,53,1003,WA,Snohomish
61,41810,1001,53,1001,WA,Snohomish
61,41903,2006,53,1001,WA,Snohomish
61,41905,3006,53,1001,WA,Snohomish
61,41904,1004,53,1001,WA,Snohomish
61,41304,2005,53,1001,WA,Snohomish
61,41903,2001,53,1001,WA,Snohomish
61,40400,3029,53,1001,WA,Snohomish
61,41810,3005,53,1001,WA,Snohomish
61,41812,1014,53,1001,WA,Snohomish
61,41812,1009,53,1001,WA,Snohomish
61,41606,1000,53,1001,WA,Snohomish
61,41901,1000,53,1001,WA,Snohomish
61,41806,3002,53,1001,WA,Snohomish
61,41601,3021,53,1001,WA,Snohomish
61,41704,1008,53,1003,WA,Snohomish
61,41901,1015,53,1001,WA,Snohomish
61,41901,1011,53,1001,WA,Snohomish
61,41301,2044,53,1002,WA,Snohomish
61,41808,2007,53,1001,WA,Snohomish
61,41903,2004,53,1001,WA,Snohomish
61,52118,1002,53,1003,WA,Snohomish
61,51926,2001,53,1003,WA,Snohomish
61,51925,3007,53,1003,WA,Snohomish
61,51926,1008,53,1003,WA,Snohomish
61,51912,1010,53,1003,WA,Snohomish
61,51926,3005,53,1003,WA,Snohomish
61,51925,1001,53,1003,WA,Snohomish
61,51925,1004,53,1003,WA,Snohomish
61,52112,2008,53,1003,WA,Snohomish
61,51925,2031,53,1003,WA,Snohomish
61,52115,1014,53,1003,WA,Snohomish
61,52115,1009,53,1001,WA,Snohomish
61,52115,1007,53,1001,WA,Snohomish
61,52108,3010,53,1003,WA,Snohomish
61,52115,2003,53,1003,WA,Snohomish
61,53801,3149,53,1004,WA,Snohomish
61,53801,3122,53,1004,WA,Snohomish
61,53801,3157,53,1004,WA,Snohomish
61,53801,3162,53,1004,WA,Snohomish
61,53801,3055,53,1004,WA,Snohomish
61,53801,3080,53,1004,WA,Snohomish
61,53801,3182,53,1004,WA,Snohomish
61,53803,4049,53,1004,WA,Snohomish
61,53801,1027,53,1004,WA,Snohomish
61,53801,2012,53,1004,WA,Snohomish
61,53801,3006,53,1004,WA,Snohomish
61,53803,4020,53,1004,WA,Snohomish
61,53400,3000,53,1005,WA,Snohomish
61,53400,1026,53,1005,WA,Snohomish
61,53101,1005,53,1005,WA,Snohomish
61,53400,2003,53,1005,WA,Snohomish
61,53400,2000,53,1005,WA,Snohomish
61,53101,2014,53,1005,WA,Snohomish
61,53102,2008,53,1005,WA,Snohomish
61,53102,1011,53,1005,WA,Snohomish
61,53101,2007,53,1005,WA,Snohomish
61,53102,1019,53,1005,WA,Snohomish
61,53400,1021,53,1005,WA,Snohomish
61,53505,2034,53,1005,WA,Snohomish
61,53506,1012,53,1005,WA,Snohomish
61,53506,1077,53,1005,WA,Snohomish
61,53506,4004,53,1005,WA,Snohomish
61,53506,4009,53,1005,WA,Snohomish
61,53505,4004,53,1005,WA,Snohomish
61,53509,2004,53,1005,WA,Snohomish
61,53504,2015,53,1005,WA,Snohomish
61,53506,1080,53,1005,WA,Snohomish
61,53508,1003,53,1005,WA,Snohomish
61,53504,5016,53,1005,WA,Snohomish
61,53505,2001,53,1005,WA,Snohomish
61,53504,4005,53,1005,WA,Snohomish
61,50101,2010,53,1002,WA,Snohomish
61,50500,5003,53,1002,WA,Snohomish
61,51802,3005,53,1002,WA,Snohomish
61,51602,3002,53,1002,WA,Snohomish
61,52005,4011,53,1003,WA,Snohomish
61,51917,2005,53,1003,WA,Snohomish
61,52004,3004,53,1003,WA,Snohomish
61,51918,1004,53,1003,WA,Snohomish
61,42006,2003,53,1002,WA,Snohomish
61,51923,1003,53,1003,WA,Snohomish
61,52006,2006,53,1003,WA,Snohomish
61,52003,1005,53,1003,WA,Snohomish
61,50500,3006,53,1002,WA,Snohomish
61,41304,2002,53,1001,WA,Snohomish
61,41304,1008,53,1001,WA,Snohomish
61,41304,2023,53,1001,WA,Snohomish
61,41400,2003,53,1001,WA,Snohomish
61,41400,2005,53,1001,WA,Snohomish
61,41400,2029,53,1001,WA,Snohomish
61,41901,1004,53,1001,WA,Snohomish
61,41608,3013,53,1001,WA,Snohomish
61,41608,3011,53,1001,WA,Snohomish
61,41704,3014,53,1003,WA,Snohomish
61,41701,2006,53,1001,WA,Snohomish
61,41605,3015,53,1001,WA,Snohomish
61,41606,3005,53,1001,WA,Snohomish
61,53602,3069,53,1004,WA,Snohomish
61,53602,3066,53,1004,WA,Snohomish
61,53604,3015,53,1004,WA,Snohomish
61,53603,2012,53,1004,WA,Snohomish
61,53603,2016,53,1004,WA,Snohomish
61,53603,2003,53,1004,WA,Snohomish
61,53604,2007,53,1004,WA,Snohomish
61,53602,3070,53,1004,WA,Snohomish
61,53602,3033,53,1004,WA,Snohomish
61,53602,4053,53,1004,WA,Snohomish
61,53602,3090,53,1004,WA,Snohomish
61,53604,2011,53,1004,WA,Snohomish
61,53604,3022,53,1004,WA,Snohomish
61,53602,4058,53,1004,WA,Snohomish
61,53602,3043,53,1004,WA,Snohomish
61,53602,3172,53,1004,WA,Snohomish
61,53602,4047,53,1004,WA,Snohomish
61,52708,3006,53,1005,WA,Snohomish
61,52903,2050,53,1004,WA,Snohomish
61,52903,1007,53,1005,WA,Snohomish
61,52803,2047,53,1005,WA,Snohomish
61,52906,3010,53,1005,WA,Snohomish
61,52904,4008,53,1005,WA,Snohomish
61,52708,3009,53,1005,WA,Snohomish
61,52906,3007,53,1005,WA,Snohomish
61,52707,2000,53,1004,WA,Snohomish
61,52707,2011,53,1004,WA,Snohomish
61,52803,3007,53,1005,WA,Snohomish
61,52804,3010,53,1005,WA,Snohomish
61,52904,2008,53,1004,WA,Snohomish
61,52705,2003,53,1005,WA,Snohomish
61,53801,1013,53,1004,WA,Snohomish
61,53802,2013,53,1004,WA,Snohomish
61,53802,2032,53,1004,WA,Snohomish
61,53802,4012,53,1004,WA,Snohomish
61,53803,1025,53,1004,WA,Snohomish
61,53803,4042,53,1004,WA,Snohomish
61,53802,4001,53,1004,WA,Snohomish
61,53802,1019,53,1004,WA,Snohomish
61,53803,4003,53,1004,WA,Snohomish
61,53803,1026,53,1004,WA,Snohomish
61,53803,4071,53,1004,WA,Snohomish
61,53803,3042,53,1004,WA,Snohomish
61,53803,3023,53,1004,WA,Snohomish
61,53803,1001,53,1004,WA,Snohomish
61,53302,5062,53,1005,WA,Snohomish
61,53102,2001,53,1005,WA,Snohomish
61,53301,3006,53,1005,WA,Snohomish
61,53400,3022,53,1005,WA,Snohomish
61,53202,1038,53,1005,WA,Snohomish
61,53202,3023,53,1005,WA,Snohomish
61,53302,5002,53,1005,WA,Snohomish
61,53201,2014,53,1005,WA,Snohomish
61,53201,3038,53,1005,WA,Snohomish
61,53201,2006,53,1005,WA,Snohomish
61,53302,5010,53,1005,WA,Snohomish
61,53101,2019,53,1005,WA,Snohomish
61,53506,3032,53,1004,WA,Snohomish
61,53506,3019,53,1005,WA,Snohomish
61,53506,3025,53,1005,WA,Snohomish
61,53508,2055,53,1005,WA,Snohomish
61,53700,2018,53,1005,WA,Snohomish
61,53700,2014,53,1005,WA,Snohomish
61,53700,2059,53,1005,WA,Snohomish
61,53700,2011,53,1005,WA,Snohomish
61,52006,1001,53,1003,WA,Snohomish
61,50402,3012,53,1002,WA,Snohomish
61,50401,1007,53,1002,WA,Snohomish
61,50800,4010,53,1002,WA,Snohomish
61,50800,3001,53,1002,WA,Snohomish
61,50800,2006,53,1002,WA,Snohomish
61,50401,1002,53,1002,WA,Snohomish
61,51000,1016,53,1002,WA,Snohomish
61,51000,3012,53,1002,WA,Snohomish
61,51000,2015,53,1002,WA,Snohomish
61,51914,1002,53,1002,WA,Snohomish
61,51913,4004,53,1002,WA,Snohomish
61,52004,4027,53,1003,WA,Snohomish
61,40200,1003,53,1001,WA,Snohomish
61,40100,2030,53,1001,WA,Snohomish
61,41905,2013,53,1001,WA,Snohomish
61,41812,1003,53,1001,WA,Snohomish
61,41901,2012,53,1001,WA,Snohomish
61,41901,2009,53,1001,WA,Snohomish
61,41500,2005,53,1001,WA,Snohomish
61,40200,4006,53,1001,WA,Snohomish
61,40100,2011,53,1001,WA,Snohomish
61,40200,1002,53,1001,WA,Snohomish
61,40200,1009,53,1001,WA,Snohomish
61,40200,4005,53,1001,WA,Snohomish
61,40200,3004,53,1001,WA,Snohomish
61,40100,4033,53,1001,WA,Snohomish
61,40100,3016,53,1001,WA,Snohomish
61,40100,3007,53,1001,WA,Snohomish
61,40400,3003,53,1001,WA,Snohomish
61,40100,3008,53,1001,WA,Snohomish
61,40100,3009,53,1001,WA,Snohomish
61,52606,2031,53,1004,WA,Snohomish
61,52607,2016,53,1004,WA,Snohomish
61,52607,3012,53,1004,WA,Snohomish
61,52607,2000,53,1004,WA,Snohomish
61,52607,3014,53,1004,WA,Snohomish
61,52606,1007,53,1004,WA,Snohomish
61,52605,4005,53,1004,WA,Snohomish
61,52803,2004,53,1005,WA,Snohomish
61,52803,2014,53,1005,WA,Snohomish
61,52803,2011,53,1005,WA,Snohomish
61,52803,2036,53,1005,WA,Snohomish
61,52709,2007,53,1005,WA,Snohomish
61,52705,1009,53,1005,WA,Snohomish
61,52701,1024,53,1005,WA,Snohomish
61,52705,1015,53,1005,WA,Snohomish
61,52905,2003,53,1005,WA,Snohomish
61,52701,1022,53,1005,WA,Snohomish
61,52706,1050,53,1004,WA,Snohomish
61,52804,1017,53,1005,WA,Snohomish
61,52709,1005,53,1005,WA,Snohomish
61,52701,1012,53,1005,WA,Snohomish
61,52709,1003,53,1005,WA,Snohomish
61,52104,2173,53,1004,WA,Snohomish
61,52104,2082,53,1004,WA,Snohomish
61,52105,1046,53,1004,WA,Snohomish
61,52502,2022,53,1004,WA,Snohomish
61,52105,1035,53,1004,WA,Snohomish
61,52503,4012,53,1004,WA,Snohomish
61,52503,4011,53,1004,WA,Snohomish
61,52104,2056,53,1004,WA,Snohomish
61,52301,3008,53,1004,WA,Snohomish
61,52401,1016,53,1004,WA,Snohomish
61,940001,4088,53,1005,WA,Snohomish
61,940002,3048,53,1005,WA,Snohomish
61,940001,4144,53,1005,WA,Snohomish
61,940001,1016,53,1005,WA,Snohomish
61,940001,1022,53,1005,WA,Snohomish
61,940001,3008,53,1005,WA,Snohomish
61,940001,4036,53,1005,WA,Snohomish
61,940001,4037,53,1005,WA,Snohomish
61,940001,1000,53,1005,WA,Snohomish
61,940002,2035,53,1005,WA,Snohomish
61,940002,3076,53,1005,WA,Snohomish
61,940001,4137,53,1005,WA,Snohomish
61,940002,3043,53,1005,WA,Snohomish
61,53505,4003,53,1005,WA,Snohomish
61,53506,1009,53,1005,WA,Snohomish
61,53506,1010,53,1005,WA,Snohomish
61,51915,2003,53,1003,WA,Snohomish
61,51918,3008,53,1003,WA,Snohomish
61,51917,3014,53,1003,WA,Snohomish
61,50500,5017,53,1002,WA,Snohomish
61,50500,5015,53,1002,WA,Snohomish
61,50500,5014,53,1002,WA,Snohomish
61,50500,1009,53,1002,WA,Snohomish
61,50500,1004,53,1002,WA,Snohomish
61,50300,3016,53,1002,WA,Snohomish
61,50500,3000,53,1002,WA,Snohomish
61,50600,1016,53,1002,WA,Snohomish
61,50500,2024,53,1002,WA,Snohomish
61,50700,2003,53,1002,WA,Snohomish
61,50700,2012,53,1002,WA,Snohomish
61,50700,2005,53,1002,WA,Snohomish
61,51601,4000,53,1002,WA,Snohomish
61,42001,3018,53,1002,WA,Snohomish
61,41000,1012,53,1001,WA,Snohomish
61,41400,1017,53,1001,WA,Snohomish
61,41000,3021,53,1001,WA,Snohomish
61,41400,1004,53,1001,WA,Snohomish
61,41400,1013,53,1001,WA,Snohomish
61,41301,2012,53,1001,WA,Snohomish
61,41905,1000,53,1001,WA,Snohomish
61,41905,4000,53,1001,WA,Snohomish
61,41905,4003,53,1001,WA,Snohomish
61,41806,1006,53,1001,WA,Snohomish
61,41805,1014,53,1001,WA,Snohomish
61,41809,2000,53,1001,WA,Snohomish
61,41301,3002,53,1002,WA,Snohomish
61,41301,2008,53,1002,WA,Snohomish
61,53604,3039,53,1004,WA,Snohomish
61,53602,1000,53,1004,WA,Snohomish
61,53602,3040,53,1004,WA,Snohomish
61,53602,4022,53,1004,WA,Snohomish
61,53602,4045,53,1004,WA,Snohomish
61,53602,4002,53,1004,WA,Snohomish
61,53602,3027,53,1004,WA,Snohomish
61,53602,3085,53,1004,WA,Snohomish
61,53602,4014,53,1004,WA,Snohomish
61,53602,4010,53,1004,WA,Snohomish
61,53602,3142,53,1004,WA,Snohomish
61,52906,3005,53,1005,WA,Snohomish
61,52903,4008,53,1005,WA,Snohomish
61,52903,4026,53,1005,WA,Snohomish
61,52903,3004,53,1005,WA,Snohomish
61,52903,3010,53,1005,WA,Snohomish
61,52903,3001,53,1005,WA,Snohomish
61,52905,3016,53,1005,WA,Snohomish
61,52903,3003,53,1005,WA,Snohomish
61,52708,4002,53,1005,WA,Snohomish
61,52903,3011,53,1005,WA,Snohomish
61,52905,1001,53,1005,WA,Snohomish
61,52706,2004,53,1004,WA,Snohomish
61,52806,5008,53,1005,WA,Snohomish
61,52707,1004,53,1004,WA,Snohomish
61,52904,2007,53,1005,WA,Snohomish
61,53801,3009,53,1004,WA,Snohomish
61,53801,3031,53,1004,WA,Snohomish
61,53801,1026,53,1004,WA,Snohomish
61,53801,3100,53,1004,WA,Snohomish
61,53803,4098,53,1004,WA,Snohomish
61,53801,1039,53,1004,WA,Snohomish
61,53802,4021,53,1004,WA,Snohomish
61,53801,3193,53,1004,WA,Snohomish
61,53801,3096,53,1004,WA,Snohomish
61,53801,3184,53,1004,WA,Snohomish
61,53801,3170,53,1004,WA,Snohomish
61,53803,2034,53,1004,WA,Snohomish
61,53801,2000,53,1004,WA,Snohomish
61,53802,2002,53,1004,WA,Snohomish
61,53301,1029,53,1005,WA,Snohomish
61,53202,3008,53,1005,WA,Snohomish
61,53302,5025,53,1005,WA,Snohomish
61,53202,1004,53,1005,WA,Snohomish
61,53202,3025,53,1005,WA,Snohomish
61,53102,3005,53,1005,WA,Snohomish
61,53102,1000,53,1005,WA,Snohomish
61,53201,3036,53,1005,WA,Snohomish
61,53301,1003,53,1005,WA,Snohomish
61,53700,1049,53,1005,WA,Snohomish
61,53700,1007,53,1005,WA,Snohomish
61,53700,1025,53,1005,WA,Snohomish
61,53700,1031,53,1005,WA,Snohomish
61,53700,1040,53,1005,WA,Snohomish
61,53700,1032,53,1004,WA,Snohomish
61,53700,1245,53,1005,WA,Snohomish
61,53700,1211,53,1004,WA,Snohomish
61,53700,1212,53,1004,WA,Snohomish
61,53700,1202,53,1005,WA,Snohomish
61,53700,1228,53,1004,WA,Snohomish
61,53700,1023,53,1005,WA,Snohomish
61,51802,3008,53,1002,WA,Snohomish
61,51802,3009,53,1002,WA,Snohomish
61,51905,1003,53,1002,WA,Snohomish
61,51601,2002,53,1002,WA,Snohomish
61,42006,2016,53,1002,WA,Snohomish
61,42006,2013,53,1002,WA,Snohomish
61,52003,1011,53,1003,WA,Snohomish
61,50700,3016,53,1002,WA,Snohomish
61,51100,3020,53,1002,WA,Snohomish
61,50200,4003,53,1002,WA,Snohomish
61,51802,3007,53,1002,WA,Snohomish
61,51916,2008,53,1003,WA,Snohomish
61,52004,3005,53,1003,WA,Snohomish
61,51927,2014,53,1003,WA,Snohomish
61,41400,2027,53,1001,WA,Snohomish
61,41400,3000,53,1001,WA,Snohomish
61,41605,3002,53,1001,WA,Snohomish
61,41400,3002,53,1001,WA,Snohomish
61,41608,2009,53,1001,WA,Snohomish
61,41400,2004,53,1001,WA,Snohomish
61,41703,3011,53,1003,WA,Snohomish
61,41811,3000,53,1001,WA,Snohomish
61,41904,3004,53,1001,WA,Snohomish
61,41805,3004,53,1001,WA,Snohomish
61,41805,1005,53,1001,WA,Snohomish
61,41805,1008,53,1001,WA,Snohomish
61,41805,1006,53,1001,WA,Snohomish
61,40400,2022,53,1001,WA,Snohomish
61,40700,4017,53,1001,WA,Snohomish
61,40700,4019,53,1001,WA,Snohomish
61,40400,2027,53,1001,WA,Snohomish
61,40400,2029,53,1001,WA,Snohomish
61,40700,4037,53,1001,WA,Snohomish
61,40700,4011,53,1001,WA,Snohomish
61,40700,4024,53,1001,WA,Snohomish
61,53602,1008,53,1004,WA,Snohomish
61,53602,3151,53,1004,WA,Snohomish
61,53602,4031,53,1004,WA,Snohomish
61,53602,3126,53,1004,WA,Snohomish
61,53602,3127,53,1004,WA,Snohomish
61,53604,3047,53,1004,WA,Snohomish
61,53604,2005,53,1004,WA,Snohomish
61,53603,3014,53,1004,WA,Snohomish
61,52112,2021,53,1003,WA,Snohomish
61,52118,2032,53,1003,WA,Snohomish
61,52803,1022,53,1005,WA,Snohomish
61,52804,2019,53,1005,WA,Snohomish
61,52701,1025,53,1005,WA,Snohomish
61,52709,1001,53,1005,WA,Snohomish
61,52707,1002,53,1004,WA,Snohomish
61,52903,2040,53,1005,WA,Snohomish
61,53801,3047,53,1004,WA,Snohomish
61,53801,3192,53,1004,WA,Snohomish
61,53801,3015,53,1004,WA,Snohomish
61,53803,1007,53,1004,WA,Snohomish
61,52502,2029,53,1004,WA,Snohomish
61,52105,1042,53,1004,WA,Snohomish
61,52301,2013,53,1004,WA,Snohomish
61,52301,2021,53,1004,WA,Snohomish
61,52302,3024,53,1004,WA,Snohomish
61,53102,3008,53,1005,WA,Snohomish
61,53301,2007,53,1005,WA,Snohomish
61,53101,1029,53,1005,WA,Snohomish
61,53302,2024,53,1005,WA,Snohomish
61,53202,1020,53,1005,WA,Snohomish
61,53507,2017,53,1005,WA,Snohomish
61,53507,3002,53,1005,WA,Snohomish
61,53507,1011,53,1005,WA,Snohomish
61,53507,2007,53,1005,WA,Snohomish
61,53504,4007,53,1005,WA,Snohomish
61,53508,2027,53,1005,WA,Snohomish
61,53506,1084,53,1005,WA,Snohomish
61,53508,1044,53,1005,WA,Snohomish
61,53505,3019,53,1005,WA,Snohomish
61,53508,1026,53,1005,WA,Snohomish
61,53508,1031,53,1005,WA,Snohomish
61,51922,2010,53,1003,WA,Snohomish
61,51922,3013,53,1003,WA,Snohomish
61,51922,2003,53,1003,WA,Snohomish
61,51917,2002,53,1003,WA,Snohomish
61,51917,3012,53,1003,WA,Snohomish
61,50500,1018,53,1002,WA,Snohomish
61,50401,4028,53,1002,WA,Snohomish
61,50500,1012,53,1002,WA,Snohomish
61,50500,4017,53,1002,WA,Snohomish
61,50500,2021,53,1002,WA,Snohomish
61,50500,3017,53,1002,WA,Snohomish
61,50500,2014,53,1002,WA,Snohomish
61,50500,2004,53,1002,WA,Snohomish
61,50500,3015,53,1002,WA,Snohomish
61,50500,2020,53,1002,WA,Snohomish
61,50500,2009,53,1002,WA,Snohomish
61,52007,1005,53,1003,WA,Snohomish
61,42004,2008,53,1002,WA,Snohomish
61,51924,1014,53,1003,WA,Snohomish
61,51924,3008,53,1003,WA,Snohomish
61,51928,2000,53,1003,WA,Snohomish
61,52003,3006,53,1003,WA,Snohomish
61,41301,2006,53,1002,WA,Snohomish
61,41301,1001,53,1002,WA,Snohomish
61,41301,2018,53,1002,WA,Snohomish
61,41301,2020,53,1002,WA,Snohomish
61,41301,4005,53,1001,WA,Snohomish
61,41400,1016,53,1001,WA,Snohomish
61,41605,3004,53,1001,WA,Snohomish
61,41608,1003,53,1001,WA,Snohomish
61,41605,3001,53,1001,WA,Snohomish
61,41806,4003,53,1001,WA,Snohomish
61,41500,2004,53,1001,WA,Snohomish
61,41606,2017,53,1001,WA,Snohomish
61,41606,2009,53,1001,WA,Snohomish
61,53602,3141,53,1004,WA,Snohomish
61,53602,3171,53,1004,WA,Snohomish
61,53604,3025,53,1004,WA,Snohomish
61,53603,3034,53,1004,WA,Snohomish
61,53602,3163,53,1004,WA,Snohomish
61,53602,3153,53,1004,WA,Snohomish
61,53602,3119,53,1004,WA,Snohomish
61,53602,4054,53,1004,WA,Snohomish
61,53602,4051,53,1004,WA,Snohomish
61,53602,4055,53,1004,WA,Snohomish
61,53602,4016,53,1004,WA,Snohomish
61,53602,3180,53,1004,WA,Snohomish
61,53604,3046,53,1004,WA,Snohomish
61,53603,1009,53,1004,WA,Snohomish
61,53602,3028,53,1004,WA,Snohomish
61,53603,1007,53,1004,WA,Snohomish
61,52706,1000,53,1004,WA,Snohomish
61,52904,3003,53,1005,WA,Snohomish
61,52706,2009,53,1004,WA,Snohomish
61,52705,2001,53,1005,WA,Snohomish
61,52705,2005,53,1005,WA,Snohomish
61,52804,1004,53,1005,WA,Snohomish
61,52206,1046,53,1004,WA,Snohomish
61,52206,1029,53,1004,WA,Snohomish
61,52204,1027,53,1004,WA,Snohomish
61,52207,4015,53,1004,WA,Snohomish
61,52206,1005,53,1004,WA,Snohomish
61,52207,1005,53,1004,WA,Snohomish
61,53801,3190,53,1004,WA,Snohomish
61,53801,3035,53,1004,WA,Snohomish
61,53801,3011,53,1004,WA,Snohomish
61,53801,3012,53,1004,WA,Snohomish
61,53801,3016,53,1004,WA,Snohomish
61,53801,3025,53,1004,WA,Snohomish
61,53803,1018,53,1004,WA,Snohomish
61,53803,3005,53,1004,WA,Snohomish
61,53803,3037,53,1004,WA,Snohomish
61,53803,4059,53,1004,WA,Snohomish
61,53802,4003,53,1004,WA,Snohomish
61,53801,3199,53,1004,WA,Snohomish
61,52503,3014,53,1004,WA,Snohomish
61,52104,3010,53,1004,WA,Snohomish
61,52104,2048,53,1004,WA,Snohomish
61,52104,2117,53,1004,WA,Snohomish
61,52104,2088,53,1004,WA,Snohomish
61,52104,2087,53,1004,WA,Snohomish
61,52104,2049,53,1004,WA,Snohomish
61,52104,2110,53,1004,WA,Snohomish
61,52503,2010,53,1004,WA,Snohomish
61,52503,1014,53,1004,WA,Snohomish
61,52104,1008,53,1004,WA,Snohomish
61,52301,2014,53,1004,WA,Snohomish
61,53201,3037,53,1005,WA,Snohomish
61,53301,2015,53,1005,WA,Snohomish
61,53400,1031,53,1005,WA,Snohomish
61,53201,2002,53,1005,WA,Snohomish
61,53102,4009,53,1005,WA,Snohomish
61,53301,4039,53,1005,WA,Snohomish
61,53102,3018,53,1005,WA,Snohomish
61,940002,3096,53,1005,WA,Snohomish
61,940002,1004,53,1005,WA,Snohomish
61,940002,3103,53,1005,WA,Snohomish
61,940002,2010,53,1005,WA,Snohomish
61,51918,3005,53,1003,WA,Snohomish
61,51918,3002,53,1003,WA,Snohomish
61,50600,1007,53,1002,WA,Snohomish
61,50600,1024,53,1002,WA,Snohomish
61,50600,1004,53,1002,WA,Snohomish
61,50500,4013,53,1002,WA,Snohomish
61,50500,4009,53,1002,WA,Snohomish
61,51915,4006,53,1003,WA,Snohomish
61,51915,1021,53,1002,WA,Snohomish
61,51915,2012,53,1003,WA,Snohomish
61,51915,3006,53,1003,WA,Snohomish
61,51915,1016,53,1003,WA,Snohomish
61,50500,3011,53,1002,WA,Snohomish
61,50900,1007,53,1002,WA,Snohomish
61,50800,1012,53,1002,WA,Snohomish
61,51000,1023,53,1002,WA,Snohomish
61,52004,2002,53,1003,WA,Snohomish
61,51915,4009,53,1003,WA,Snohomish
61,51923,2013,53,1003,WA,Snohomish
61,51905,3005,53,1002,WA,Snohomish
61,51927,2006,53,1003,WA,Snohomish
61,42006,1029,53,1002,WA,Snohomish
61,42006,1020,53,1002,WA,Snohomish
61,51803,2000,53,1001,WA,Snohomish
61,51918,2004,53,1003,WA,Snohomish
61,51802,3006,53,1002,WA,Snohomish
61,41608,2007,53,1001,WA,Snohomish
61,41806,4004,53,1001,WA,Snohomish
61,41701,3000,53,1001,WA,Snohomish
61,41100,2004,53,1001,WA,Snohomish
61,41901,3008,53,1001,WA,Snohomish
61,41601,1003,53,1001,WA,Snohomish
61,41303,1009,53,1001,WA,Snohomish
61,41301,2011,53,1001,WA,Snohomish
61,41901,1016,53,1001,WA,Snohomish
61,41606,1001,53,1001,WA,Snohomish
61,990002,10,53,1001,WA,Snohomish
61,41607,1018,53,1001,WA,Snohomish
61,41601,3020,53,1001,WA,Snohomish
61,41605,3014,53,1001,WA,Snohomish
61,41701,2020,53,1001,WA,Snohomish
61,41704,3016,53,1003,WA,Snohomish
61,52108,2017,53,1003,WA,Snohomish
61,52118,3008,53,1003,WA,Snohomish
61,52118,1019,53,1003,WA,Snohomish
61,52114,2006,53,1003,WA,Snohomish
61,51925,4011,53,1003,WA,Snohomish
61,51912,1018,53,1003,WA,Snohomish
61,52108,3036,53,1003,WA,Snohomish
61,52108,3027,53,1003,WA,Snohomish
61,52108,2009,53,1003,WA,Snohomish
61,53802,3010,53,1004,WA,Snohomish
61,53803,4035,53,1004,WA,Snohomish
61,53803,4054,53,1004,WA,Snohomish
61,53803,4018,53,1004,WA,Snohomish
61,53803,4084,53,1004,WA,Snohomish
61,53801,3191,53,1004,WA,Snohomish
61,53801,3194,53,1004,WA,Snohomish
61,53801,3049,53,1004,WA,Snohomish
61,53801,3050,53,1004,WA,Snohomish
61,53801,3014,53,1004,WA,Snohomish
61,53803,1040,53,1004,WA,Snohomish
61,53803,4079,53,1004,WA,Snohomish
61,53803,4068,53,1004,WA,Snohomish
61,53802,4019,53,1004,WA,Snohomish
61,53802,1011,53,1004,WA,Snohomish
61,53301,2038,53,1005,WA,Snohomish
61,53302,2038,53,1005,WA,Snohomish
61,53301,3013,53,1005,WA,Snohomish
61,53301,4022,53,1005,WA,Snohomish
61,53302,4002,53,1005,WA,Snohomish
61,53302,3004,53,1005,WA,Snohomish
61,53400,2004,53,1005,WA,Snohomish
61,53302,3014,53,1005,WA,Snohomish
61,53302,1019,53,1005,WA,Snohomish
61,53302,3023,53,1005,WA,Snohomish
61,53302,3016,53,1005,WA,Snohomish
61,53302,2010,53,1005,WA,Snohomish
61,53301,2016,53,1005,WA,Snohomish
61,53302,1016,53,1005,WA,Snohomish
61,53508,1010,53,1005,WA,Snohomish
61,53505,1000,53,1005,WA,Snohomish
61,53505,2027,53,1005,WA,Snohomish
61,53506,2012,53,1005,WA,Snohomish
61,53505,3010,53,1005,WA,Snohomish
61,53506,3002,53,1005,WA,Snohomish
61,53506,2003,53,1005,WA,Snohomish
61,53509,1002,53,1005,WA,Snohomish
61,53700,1219,53,1005,WA,Snohomish
61,53700,2015,53,1005,WA,Snohomish
61,53700,2020,53,1005,WA,Snohomish
61,53700,2021,53,1005,WA,Snohomish
