state,PUMANO,HHID,serialno,PNUM,AgeGrp
53,1001,1069215,1069215,7,2
53,1001,697147,697147,1,2
53,1001,677417,677417,1,2
53,1001,677417,677417,2,2
53,1001,677417,677417,3,1
53,1001,677417,677417,4,1
53,1001,1155592,1155592,1,2
53,1001,1155592,1155592,2,2
53,1001,1155592,1155592,3,1
53,1001,1155592,1155592,4,1
53,1001,1155592,1155592,5,2
53,1001,1155592,1155592,6,2
53,1001,1134965,1134965,1,2
53,1001,1134965,1134965,2,2
53,1001,870660,870660,1,2
53,1001,646550,646550,1,2
53,1001,646550,646550,2,2
53,1001,646550,646550,3,1
53,1001,646550,646550,4,1
53,1001,646550,646550,5,1
53,1001,867015,867015,1,2
53,1001,824362,824362,1,2
53,1001,824362,824362,2,2
53,1001,868199,868199,1,2
53,1001,868199,868199,2,1
53,1001,921412,921412,1,2
53,1001,647208,647208,1,2
53,1001,647208,647208,2,1
53,1001,821831,821831,1,2
53,1001,821831,821831,2,2
53,1001,821831,821831,3,1
53,1001,847911,847911,1,2
53,1001,1136502,1136502,1,2
53,1001,837193,837193,1,2
53,1001,837193,837193,2,2
53,1001,837193,837193,3,2
53,1001,727377,727377,1,2
53,1001,925517,925517,1,2
53,1001,925517,925517,2,2
53,1001,925517,925517,3,2
53,1001,925517,925517,4,1
53,1001,1137620,1137620,1,2
53,1001,1137620,1137620,2,2
53,1001,1137620,1137620,3,2
53,1001,1137620,1137620,4,1
53,1001,1047312,1047312,1,2
53,1001,1047312,1047312,2,2
53,1001,1137548,1137548,1,2
53,1001,1137548,1137548,2,2
53,1001,1137548,1137548,3,2
53,1001,1137310,1137310,1,2
53,1001,1137310,1137310,2,2
53,1001,869885,869885,1,2
53,1001,869885,869885,2,2
53,1001,645869,645869,1,2
53,1001,645869,645869,2,2
53,1001,1168539,1168539,1,2
53,1001,1092903,1092903,1,2
53,1001,1092903,1092903,2,1
53,1001,1092903,1092903,3,1
53,1001,1200190,1200190,1,2
53,1001,1200190,1200190,2,2
53,1001,669299,669299,1,2
53,1001,1092431,1092431,1,2
53,1001,916633,916633,1,2
53,1001,916633,916633,2,2
53,1001,933669,933669,1,2
53,1001,668473,668473,1,2
53,1001,856917,856917,1,2
53,1001,856917,856917,2,1
53,1001,1199770,1199770,1,2
53,1001,1199770,1199770,2,2
53,1001,1199770,1199770,3,2
53,1001,1199770,1199770,4,2
53,1001,1208394,1208394,1,2
53,1001,684974,684974,1,2
53,1001,856109,856109,1,2
53,1001,856109,856109,2,2
53,1001,856109,856109,3,1
53,1001,856109,856109,4,1
53,1001,673111,673111,1,2
53,1001,673111,673111,2,2
53,1001,737268,737268,1,2
53,1001,837308,837308,1,2
53,1001,737000,737000,1,2
53,1001,737000,737000,2,2
53,1001,944627,944627,1,2
53,1001,737354,737354,1,2
53,1001,737354,737354,2,2
53,1001,737354,737354,3,1
53,1001,852347,852347,1,2
53,1001,852347,852347,2,2
53,1001,852347,852347,3,1
53,1001,931566,931566,1,2
53,1001,931566,931566,2,2
53,1001,1150147,1150147,1,2
53,1001,682342,682342,1,2
53,1001,682342,682342,2,2
53,1001,682342,682342,3,2
53,1001,1200661,1200661,1,2
53,1001,852487,852487,1,2
53,1001,852487,852487,2,2
53,1001,852487,852487,3,1
53,1001,1037328,1037328,1,2
53,1001,841425,841425,1,2
53,1001,841425,841425,2,2
53,1001,841425,841425,3,2
53,1001,1207232,1207232,1,2
53,1001,1207232,1207232,2,2
53,1001,1207232,1207232,3,1
53,1001,843575,843575,1,2
53,1001,843575,843575,2,2
53,1001,669396,669396,1,2
53,1001,854609,854609,1,2
53,1001,854609,854609,2,2
53,1001,854609,854609,3,1
53,1001,854609,854609,4,1
53,1001,669632,669632,1,2
53,1001,1036387,1036387,1,2
53,1001,1083412,1083412,1,2
53,1001,1083412,1083412,2,2
53,1001,1083412,1083412,3,2
53,1001,1083412,1083412,4,2
53,1001,1037833,1037833,1,2
53,1001,917837,917837,1,2
53,1001,935537,935537,1,2
53,1001,930616,930616,1,2
53,1001,930616,930616,2,1
53,1001,930616,930616,3,1
53,1001,1215622,1215622,1,2
53,1001,1215622,1215622,2,2
53,1001,1145302,1145302,1,2
53,1001,659676,659676,1,2
53,1001,831676,831676,1,2
53,1001,831676,831676,2,1
53,1001,831676,831676,3,2
53,1001,831676,831676,4,2
53,1001,1097542,1097542,1,2
53,1001,911872,911872,1,2
53,1001,911872,911872,2,2
53,1001,911872,911872,3,2
53,1001,1162269,1162269,1,2
53,1001,1162269,1162269,2,2
53,1001,1162269,1162269,3,1
53,1001,1162269,1162269,4,1
53,1001,1162269,1162269,5,1
53,1001,1162269,1162269,6,1
53,1001,934926,934926,1,2
53,1001,675325,675325,1,2
53,1001,851481,851481,1,2
53,1001,761365,761365,1,2
53,1001,1031027,1031027,1,2
53,1001,1031027,1031027,2,2
53,1001,663032,663032,1,2
53,1001,663032,663032,2,2
53,1001,663032,663032,3,1
53,1001,663032,663032,4,1
53,1001,1017057,1017057,1,2
53,1001,1017057,1017057,2,2
53,1001,1017057,1017057,3,2
53,1001,1086834,1086834,1,2
53,1001,1086834,1086834,2,2
53,1001,1086834,1086834,3,2
53,1001,1086834,1086834,4,2
53,1001,1086834,1086834,5,2
53,1001,1086834,1086834,6,1
53,1001,1086834,1086834,7,1
53,1001,1086834,1086834,8,1
53,1001,1086834,1086834,9,1
53,1001,745840,745840,1,2
53,1001,745840,745840,2,2
53,1001,745840,745840,3,1
53,1001,745840,745840,4,1
53,1001,945927,945927,1,2
53,1001,945927,945927,2,2
53,1001,911719,911719,1,2
53,1001,961566,961566,1,2
53,1001,961566,961566,2,2
53,1001,1080176,1080176,1,2
53,1001,1210645,1210645,1,2
53,1001,919654,919654,1,2
53,1001,919654,919654,2,2
53,1001,1157245,1157245,1,2
53,1001,1157245,1157245,2,1
53,1001,1211554,1211554,1,2
53,1001,1211554,1211554,2,2
53,1001,1211554,1211554,3,1
53,1001,1211554,1211554,4,1
53,1001,1211554,1211554,5,1
53,1001,1211554,1211554,6,1
53,1001,1211583,1211583,1,2
53,1001,1211583,1211583,2,1
53,1001,1211583,1211583,3,1
53,1001,857914,857914,1,2
53,1001,857914,857914,2,2
53,1001,1019752,1019752,1,2
53,1001,1205466,1205466,1,2
53,1001,1205466,1205466,2,2
53,1001,1095807,1095807,1,2
53,1001,1212103,1212103,1,2
53,1001,1161969,1161969,1,2
53,1001,1161969,1161969,2,1
53,1001,662215,662215,1,2
53,1001,662215,662215,2,2
53,1001,662215,662215,3,1
53,1001,662215,662215,4,1
53,1001,662215,662215,5,1
53,1001,662215,662215,6,1
53,1001,662215,662215,7,1
53,1001,834979,834979,1,2
53,1001,1145775,1145775,1,2
53,1001,1145775,1145775,2,2
53,1001,1213239,1213239,1,2
53,1001,1086743,1086743,1,2
53,1001,1086743,1086743,2,2
53,1001,1086743,1086743,3,1
53,1001,1086743,1086743,4,1
53,1001,769023,769023,1,2
53,1001,769023,769023,2,2
53,1001,996983,996983,1,2
53,1001,1184659,1184659,1,2
53,1001,1184659,1184659,2,2
53,1001,1233497,1233497,1,2
53,1001,1233497,1233497,2,1
53,1001,1233497,1233497,3,2
53,1001,1233497,1233497,4,2
53,1001,633679,633679,1,2
53,1001,633679,633679,2,2
53,1001,633679,633679,3,2
53,1001,879452,879452,1,2
53,1001,1128747,1128747,1,2
53,1001,1128747,1128747,2,2
53,1001,1128747,1128747,3,2
53,1001,1128747,1128747,4,1
53,1001,633363,633363,1,2
53,1001,633363,633363,2,2
53,1001,716482,716482,1,2
53,1001,716482,716482,2,2
53,1001,995469,995469,1,2
53,1001,995469,995469,2,2
53,1001,995469,995469,3,1
53,1001,1128598,1128598,1,2
53,1001,997964,997964,1,2
53,1001,807008,807008,1,2
53,1001,807008,807008,2,1
53,1001,996332,996332,1,2
53,1001,996332,996332,2,2
53,1001,996332,996332,3,2
53,1001,996332,996332,4,2
53,1001,996145,996145,1,2
53,1001,704779,704779,1,2
53,1001,704779,704779,2,2
53,1001,1054654,1054654,1,2
53,1001,1054654,1054654,2,2
53,1001,716314,716314,1,2
53,1001,716314,716314,2,2
53,1001,716314,716314,3,1
53,1001,716314,716314,4,2
53,1001,806054,806054,1,2
53,1001,806054,806054,2,1
53,1001,806054,806054,3,2
53,1001,1186589,1186589,1,2
53,1001,1186589,1186589,2,2
53,1001,1233971,1233971,1,2
53,1001,1233971,1233971,2,2
53,1001,635258,635258,1,2
53,1001,635258,635258,2,2
53,1001,635258,635258,3,2
53,1001,700645,700645,1,2
53,1001,700645,700645,2,2
53,1001,636230,636230,1,2
53,1001,636230,636230,2,1
53,1001,636230,636230,3,2
53,1001,636230,636230,4,1
53,1001,636230,636230,5,2
53,1001,636230,636230,6,2
53,1001,1231266,1231266,1,2
53,1001,1231266,1231266,2,2
53,1001,876186,876186,1,2
53,1001,1111265,1111265,1,2
53,1001,718972,718972,1,2
53,1001,718972,718972,2,2
53,1001,779749,779749,1,2
53,1001,779749,779749,2,2
53,1001,635303,635303,1,2
53,1001,635303,635303,2,2
53,1001,635303,635303,3,1
53,1001,703669,703669,1,2
53,1001,703669,703669,2,2
53,1001,876315,876315,1,2
53,1001,1053565,1053565,1,2
53,1001,1053565,1053565,2,2
53,1001,718086,718086,1,2
53,1001,1065515,1065515,1,2
53,1001,1065515,1065515,2,2
53,1001,702929,702929,1,2
53,1001,702929,702929,2,2
53,1001,973127,973127,1,2
53,1001,973127,973127,2,2
53,1001,973127,973127,3,1
53,1001,973127,973127,4,1
53,1001,896586,896586,1,2
53,1001,809736,809736,1,2
53,1001,784163,784163,1,2
53,1001,1055137,1055137,1,2
53,1001,635280,635280,1,2
53,1001,635280,635280,2,2
53,1001,1120101,1120101,1,2
53,1001,884730,884730,1,2
53,1001,622566,622566,1,2
53,1001,622566,622566,2,2
53,1001,1119130,1119130,1,2
53,1001,1119234,1119234,1,2
53,1001,792575,792575,1,2
53,1001,889374,889374,1,2
53,1001,889374,889374,2,2
53,1001,889374,889374,3,1
53,1001,984279,984279,1,2
53,1001,984279,984279,2,2
53,1001,984279,984279,3,1
53,1001,984279,984279,4,1
53,1001,984279,984279,5,1
53,1001,880612,880612,1,2
53,1001,880612,880612,2,2
53,1001,880612,880612,3,1
53,1001,1123569,1123569,1,2
53,1001,1123569,1123569,2,2
53,1001,884239,884239,1,2
53,1001,884239,884239,2,2
53,1001,988946,988946,1,2
53,1001,988946,988946,2,2
53,1001,988946,988946,3,2
53,1001,988946,988946,4,2
53,1001,1060235,1060235,1,2
53,1001,1180656,1180656,1,2
53,1001,1180656,1180656,2,2
53,1001,1242360,1242360,1,2
53,1001,1242360,1242360,2,2
53,1001,1242360,1242360,3,2
53,1001,1059266,1059266,1,2
53,1001,1059266,1059266,2,2
53,1001,1059266,1059266,3,2
53,1001,1059266,1059266,4,2
53,1001,1059266,1059266,5,2
53,1001,1059266,1059266,6,1
53,1001,1059266,1059266,7,1
53,1001,1059266,1059266,8,1
53,1001,1059266,1059266,9,2
53,1001,1059266,1059266,10,2
53,1001,711602,711602,1,2
53,1001,711602,711602,2,2
53,1001,711602,711602,3,2
53,1001,987885,987885,1,2
53,1001,987885,987885,2,2
53,1001,987461,987461,1,2
53,1001,987461,987461,2,2
53,1001,987461,987461,3,1
53,1001,987461,987461,4,1
53,1001,798046,798046,1,2
53,1001,798046,798046,2,2
53,1001,993448,993448,1,2
53,1001,993448,993448,2,2
53,1001,1127171,1127171,1,2
53,1001,1127171,1127171,2,2
53,1001,629927,629927,1,2
53,1001,628284,628284,1,2
53,1001,628284,628284,2,2
53,1001,628284,628284,3,1
53,1001,628284,628284,4,2
53,1001,628284,628284,5,2
53,1001,628284,628284,6,2
53,1001,1055289,1055289,1,2
53,1001,1055289,1055289,2,1
53,1001,803249,803249,1,2
53,1001,803249,803249,2,2
53,1001,715818,715818,1,2
53,1001,715818,715818,2,2
53,1001,1055566,1055566,1,2
53,1001,1055566,1055566,2,2
53,1001,994200,994200,1,2
53,1001,994200,994200,2,2
53,1001,994200,994200,3,1
53,1001,994200,994200,4,1
53,1001,884658,884658,1,2
53,1001,884658,884658,2,1
53,1001,884658,884658,3,1
53,1001,884658,884658,4,1
53,1001,884658,884658,5,2
53,1001,788663,788663,1,2
53,1001,707478,707478,1,2
53,1001,707478,707478,2,2
53,1001,707478,707478,3,1
53,1001,801699,801699,1,2
53,1001,801699,801699,2,2
53,1001,801699,801699,3,1
53,1001,801651,801651,1,2
53,1001,801651,801651,2,2
53,1001,801651,801651,3,2
53,1001,801651,801651,4,1
53,1001,801651,801651,5,1
53,1001,1117418,1117418,1,2
53,1001,992679,992679,1,2
53,1001,883766,883766,1,2
53,1001,883766,883766,2,2
53,1001,883766,883766,3,1
53,1001,883766,883766,4,1
53,1001,883766,883766,5,1
53,1001,883766,883766,6,2
53,1001,883766,883766,7,2
53,1001,883766,883766,8,2
53,1001,883766,883766,9,2
53,1001,883766,883766,10,2
53,1001,982216,982216,1,2
53,1001,982216,982216,2,2
53,1001,713380,713380,1,2
53,1001,713380,713380,2,2
53,1001,974874,974874,1,2
53,1001,882446,882446,1,2
53,1001,882446,882446,2,2
53,1001,882446,882446,3,1
53,1001,882446,882446,4,1
53,1001,699349,699349,1,2
53,1001,1187409,1187409,1,2
53,1001,1187409,1187409,2,2
53,1001,1187409,1187409,3,2
53,1001,812020,812020,1,2
53,1001,968186,968186,1,2
53,1001,968186,968186,2,2
53,1001,1229917,1229917,1,2
53,1001,1187503,1187503,1,2
53,1001,1187503,1187503,2,2
53,1001,722977,722977,1,2
53,1001,1109191,1109191,1,2
53,1001,1109191,1109191,2,2
53,1001,777371,777371,1,2
53,1001,777371,777371,2,2
53,1001,777371,777371,3,1
53,1001,777371,777371,4,1
53,1001,812965,812965,1,2
53,1001,812965,812965,2,2
53,1001,1170511,1170511,1,2
53,1001,1170511,1170511,2,2
53,1001,1170511,1170511,3,1
53,1001,723120,723120,1,2
53,1001,723120,723120,2,2
53,1001,1231040,1231040,1,2
53,1001,1231040,1231040,2,2
53,1001,1231040,1231040,3,1
53,1001,1231040,1231040,4,1
53,1001,1231040,1231040,5,1
53,1001,968475,968475,1,2
53,1001,968475,968475,2,2
53,1001,968475,968475,3,2
53,1001,1067896,1067896,1,2
53,1001,1067896,1067896,2,2
53,1001,1067896,1067896,3,1
53,1001,1067896,1067896,4,1
53,1001,1067896,1067896,5,1
53,1001,1187907,1187907,1,2
53,1001,1187907,1187907,2,2
53,1001,1004830,1004830,1,2
53,1001,1004830,1004830,2,2
53,1001,1108017,1108017,1,2
53,1001,1107878,1107878,1,2
53,1001,814109,814109,1,2
53,1001,814109,814109,2,2
53,1001,1107370,1107370,1,2
53,1001,1107370,1107370,2,2
53,1001,1107370,1107370,3,1
53,1001,1107370,1107370,4,2
53,1001,1133751,1133751,1,2
53,1001,774911,774911,1,2
53,1001,774911,774911,2,2
53,1001,1188679,1188679,1,2
53,1001,1188679,1188679,2,2
53,1001,1068568,1068568,1,2
53,1001,1068568,1068568,2,2
53,1001,1068568,1068568,3,1
53,1001,1106016,1106016,1,2
53,1001,1006302,1006302,1,2
53,1001,1006302,1006302,2,1
53,1001,642335,642335,1,2
53,1001,642335,642335,2,2
53,1001,642335,642335,3,2
53,1001,642335,642335,4,2
53,1001,640184,640184,1,2
53,1001,640184,640184,2,1
53,1001,640184,640184,3,1
53,1001,640184,640184,4,1
53,1001,636862,636862,1,2
53,1001,636862,636862,2,1
53,1001,1051920,1051920,1,2
53,1001,1051920,1051920,2,2
53,1001,1051920,1051920,3,1
53,1001,1051920,1051920,4,1
53,1001,1110617,1110617,1,2
53,1001,1110617,1110617,2,2
53,1001,1131104,1131104,1,2
53,1002,1306426,1306426,1,2
53,1002,1306426,1306426,2,2
53,1002,1306512,1306512,1,2
53,1002,1306512,1306512,2,2
53,1002,1343984,1343984,1,2
53,1002,1343984,1343984,2,2
53,1002,1309051,1309051,1,2
53,1002,1290334,1290334,1,2
53,1002,1290334,1290334,2,2
53,1002,1394103,1394103,1,2
53,1002,1394103,1394103,2,2
53,1002,1394103,1394103,3,1
53,1002,1394103,1394103,4,1
53,1002,1347853,1347853,1,2
53,1002,1347853,1347853,2,2
53,1002,1347853,1347853,3,1
53,1002,1347853,1347853,4,1
53,1002,1261313,1261313,1,2
53,1002,1261313,1261313,2,2
53,1002,1272497,1272497,1,2
53,1002,1272497,1272497,2,2
53,1002,1343255,1343255,1,2
53,1002,1343255,1343255,2,2
53,1002,1372854,1372854,1,2
53,1002,1255604,1255604,1,2
53,1002,1255604,1255604,2,2
53,1002,1246237,1246237,1,2
53,1002,1255459,1255459,1,2
53,1002,1309542,1309542,1,2
53,1002,1400932,1400932,1,2
53,1002,1400932,1400932,2,2
53,1002,1400932,1400932,3,1
53,1002,1400932,1400932,4,1
53,1002,1394700,1394700,1,2
53,1002,1394700,1394700,2,1
53,1002,1394700,1394700,3,1
53,1002,1394700,1394700,4,2
53,1002,1257756,1257756,1,2
53,1002,1402733,1402733,1,2
53,1002,1403908,1403908,1,2
53,1002,1276265,1276265,1,2
53,1002,1276265,1276265,2,2
53,1002,1276265,1276265,3,1
53,1002,1291976,1291976,1,2
53,1002,1291976,1291976,2,2
53,1002,1291976,1291976,3,2
53,1002,1291976,1291976,4,1
53,1002,1285411,1285411,1,2
53,1002,1285411,1285411,2,2
53,1002,1276267,1276267,1,2
53,1002,1276267,1276267,2,2
53,1002,1345991,1345991,1,2
53,1002,1345991,1345991,2,2
53,1002,1345991,1345991,3,1
53,1002,1345991,1345991,4,1
53,1002,1342689,1342689,1,2
53,1002,1342689,1342689,2,2
53,1002,1291469,1291469,1,2
53,1002,1291469,1291469,2,2
53,1002,1285213,1285213,1,2
53,1002,1285213,1285213,2,2
53,1002,1285213,1285213,3,1
53,1002,1347147,1347147,1,2
53,1002,1347147,1347147,2,2
53,1002,1347147,1347147,3,2
53,1002,1347147,1347147,4,2
53,1002,1352284,1352284,1,2
53,1002,1352284,1352284,2,2
53,1002,1387794,1387794,1,2
53,1002,1387794,1387794,2,2
53,1002,1354629,1354629,1,2
53,1002,1354629,1354629,2,2
53,1002,1352056,1352056,1,2
53,1002,1352056,1352056,2,1
53,1002,1352056,1352056,3,2
53,1002,1351841,1351841,1,2
53,1002,1306238,1306238,1,2
53,1002,1260623,1260623,1,2
53,1002,1351080,1351080,1,2
53,1002,1351080,1351080,2,2
53,1002,1351080,1351080,3,1
53,1002,1346048,1346048,1,2
53,1002,1387686,1387686,1,2
53,1002,1387686,1387686,2,1
53,1002,1387686,1387686,3,1
53,1002,1363262,1363262,1,2
53,1002,1363262,1363262,2,2
53,1002,1383481,1383481,1,2
53,1002,1383481,1383481,2,2
53,1002,1393259,1393259,1,2
53,1002,1393259,1393259,2,1
53,1002,1393259,1393259,3,1
53,1002,1278582,1278582,1,2
53,1002,1278582,1278582,2,2
53,1002,1278582,1278582,3,1
53,1002,1313484,1313484,1,2
53,1002,1361964,1361964,1,2
53,1002,1361964,1361964,2,2
53,1002,1361964,1361964,3,1
53,1002,1279320,1279320,1,2
53,1002,1279320,1279320,2,2
53,1002,1279320,1279320,3,1
53,1002,1395616,1395616,1,2
53,1002,1395616,1395616,2,2
53,1002,1395616,1395616,3,2
53,1002,1335015,1335015,1,2
53,1002,1335015,1335015,2,2
53,1002,1335015,1335015,3,2
53,1002,1412513,1412513,1,2
53,1002,1412513,1412513,2,2
53,1002,1412513,1412513,3,2
53,1002,1393105,1393105,1,2
53,1002,1393105,1393105,2,2
53,1002,1393105,1393105,3,2
53,1002,1393105,1393105,4,1
53,1002,1393105,1393105,5,1
53,1002,1329239,1329239,1,2
53,1002,1328127,1328127,1,2
53,1002,1271321,1271321,1,2
53,1002,1298891,1298891,1,2
53,1002,1298891,1298891,2,1
53,1002,1298891,1298891,3,2
53,1002,1294375,1294375,1,2
53,1002,1294375,1294375,2,2
53,1002,1321357,1321357,1,2
53,1002,1321357,1321357,2,2
53,1002,1321357,1321357,3,1
53,1002,1390994,1390994,1,2
53,1002,1288341,1288341,1,2
53,1002,1288341,1288341,2,2
53,1002,1288341,1288341,3,1
53,1002,1264304,1264304,1,2
53,1002,1333201,1333201,1,2
53,1002,1278880,1278880,1,2
53,1002,1278880,1278880,2,2
53,1002,1278880,1278880,3,2
53,1002,1278880,1278880,4,2
53,1002,1364452,1364452,1,2
53,1002,1364452,1364452,2,2
53,1002,1250147,1250147,1,2
53,1002,1376592,1376592,1,2
53,1002,1376592,1376592,2,2
53,1002,1400015,1400015,1,2
53,1002,1400015,1400015,2,1
53,1002,1243678,1243678,1,2
53,1002,1243678,1243678,2,2
53,1002,1243678,1243678,3,1
53,1002,1262073,1262073,1,2
53,1002,1262073,1262073,2,2
53,1002,1320150,1320150,1,2
53,1002,1320150,1320150,2,2
53,1002,1320150,1320150,3,2
53,1002,1320150,1320150,4,2
53,1002,1320150,1320150,5,2
53,1002,1320975,1320975,1,2
53,1002,1320975,1320975,2,2
53,1002,1320975,1320975,3,2
53,1002,1377267,1377267,1,2
53,1002,1408126,1408126,1,2
53,1002,1408126,1408126,2,2
53,1002,1267202,1267202,1,2
53,1002,1312601,1312601,1,2
53,1002,1312601,1312601,2,2
53,1002,1360959,1360959,1,2
53,1002,1266931,1266931,1,2
53,1002,1266931,1266931,2,2
53,1002,1294924,1294924,1,2
53,1002,1294924,1294924,2,2
53,1002,1294924,1294924,3,1
53,1002,1294924,1294924,4,1
53,1002,1370874,1370874,1,2
53,1002,1370874,1370874,2,2
53,1002,1370874,1370874,3,1
53,1002,1293989,1293989,1,2
53,1002,1293989,1293989,2,2
53,1002,1293989,1293989,3,2
53,1002,1326285,1326285,1,2
53,1002,1326285,1326285,2,2
53,1002,1327253,1327253,1,2
53,1002,1390031,1390031,1,2
53,1002,1390031,1390031,2,2
53,1002,1390031,1390031,3,1
53,1002,1390031,1390031,4,1
53,1002,1377077,1377077,1,2
53,1002,1312456,1312456,1,2
53,1002,1312717,1312717,1,2
53,1002,1312717,1312717,2,2
53,1002,1312717,1312717,3,2
53,1002,1312717,1312717,4,1
53,1002,1312717,1312717,5,1
53,1002,126654,126654,1,2
53,1002,177790,177790,1,2
53,1002,237965,237965,1,2
53,1002,299787,299787,1,2
53,1002,299787,299787,2,2
53,1002,299787,299787,3,1
53,1002,299787,299787,4,2
53,1002,204516,204516,1,2
53,1002,204516,204516,2,2
53,1002,439404,439404,1,2
53,1002,439404,439404,2,2
53,1002,127347,127347,1,2
53,1002,331203,331203,1,2
53,1002,331203,331203,2,2
53,1002,356593,356593,1,2
53,1002,356593,356593,2,2
53,1002,585014,585014,1,2
53,1002,585014,585014,2,2
53,1002,179437,179437,1,2
53,1002,179437,179437,2,2
53,1002,237453,237453,1,2
53,1002,237453,237453,2,2
53,1002,237453,237453,3,1
53,1002,237453,237453,4,1
53,1002,113139,113139,1,2
53,1002,113139,113139,2,2
53,1002,113139,113139,3,1
53,1002,113139,113139,4,1
53,1002,331215,331215,1,2
53,1002,331215,331215,2,2
53,1002,331215,331215,3,2
53,1002,181137,181137,1,2
53,1002,181137,181137,2,1
53,1002,181137,181137,3,1
53,1002,470165,470165,1,2
53,1002,470165,470165,2,2
53,1002,470165,470165,3,1
53,1002,470165,470165,4,1
53,1002,470165,470165,5,1
53,1002,17208,17208,1,2
53,1002,17208,17208,2,2
53,1002,70388,70388,1,2
