state,PUMANO,HHID,serialno,HHSz
53,2001,1402339,1402339,2
53,2001,1402276,1402276,4
53,2001,1334133,1334133,2
53,2001,1061016,1061016,1
53,2001,1401052,1401052,1
53,2001,1122163,1122163,1
53,2001,1398918,1398918,1
53,2001,1335293,1335293,3
53,2001,1121183,1121183,2
53,2001,1099713,1099713,3
53,2001,1395324,1395324,5
53,2001,1074921,1074921,2
53,2001,1120625,1120625,4
53,2001,1120548,1120548,3
53,2001,1393428,1393428,1
53,2001,1393201,1393201,1
53,2001,1070273,1070273,2
53,2001,1071635,1071635,1
53,2001,1100062,1100062,3
53,2001,1098172,1098172,3
53,2001,1073954,1073954,1
53,2001,1339267,1339267,1
53,2001,1388214,1388214,2
53,2001,1057749,1057749,4
53,2001,1104721,1104721,3
53,2001,1131601,1131601,3
53,2001,1179847,1179847,1
53,2001,1171122,1171122,2
53,2001,1165084,1165084,1
53,2001,1275137,1275137,1
53,2001,1151732,1151732,2
53,2001,1227204,1227204,2
53,2001,1312062,1312062,1
53,2001,1132617,1132617,2
53,2001,1205392,1205392,2
53,2001,1177640,1177640,3
53,2001,1184588,1184588,2
53,2001,1133880,1133880,2
53,2001,1209372,1209372,2
53,2001,1272876,1272876,4
53,2001,1192575,1192575,2
53,2001,1152921,1152921,2
53,2001,1269339,1269339,1
53,2001,1306511,1306511,1
53,2001,1215606,1215606,2
53,2001,1273390,1273390,2
53,2001,1212982,1212982,2
53,2001,1252809,1252809,1
53,2001,1166820,1166820,3
53,2001,1261031,1261031,2
53,2001,1204616,1204616,4
53,2001,1315683,1315683,3
53,2001,1147983,1147983,4
53,2001,1136874,1136874,1
53,2001,1250128,1250128,3
53,2001,1270617,1270617,2
53,2001,1168361,1168361,5
53,2001,1261464,1261464,5
53,2001,1208173,1208173,3
53,2001,1204127,1204127,1
53,2001,1163783,1163783,4
53,2001,1186396,1186396,3
53,2001,1212583,1212583,2
53,2001,1135836,1135836,4
53,2001,1261522,1261522,4
53,2001,1169963,1169963,3
53,2001,1179157,1179157,4
53,2001,1218974,1218974,5
53,2001,1139776,1139776,4
53,2001,1313450,1313450,1
53,2001,1204242,1204242,3
53,2001,1206674,1206674,1
53,2001,1265879,1265879,2
53,2001,1128022,1128022,3
53,2001,1277143,1277143,3
53,2001,1180214,1180214,3
53,2001,1277137,1277137,5
53,2001,1221809,1221809,3
53,2001,1255883,1255883,2
53,2001,1326502,1326502,1
53,2001,1300248,1300248,3
53,2001,1161993,1161993,2
53,2001,1265511,1265511,4
53,2001,1256568,1256568,1
53,2001,1205451,1205451,1
53,2001,1128870,1128870,2
53,2001,1161449,1161449,1
53,2001,1255196,1255196,6
53,2001,1175406,1175406,2
53,2001,1127408,1127408,1
53,2001,1214131,1214131,1
53,2001,1300196,1300196,1
53,2001,1173569,1173569,2
53,2001,1328586,1328586,1
53,2001,131173,131173,2
53,2001,484870,484870,1
53,2001,215752,215752,2
53,2001,398139,398139,1
53,2001,518713,518713,3
53,2001,288549,288549,1
53,2001,49233,49233,2
53,2001,102485,102485,2
53,2001,4234,4234,2
53,2001,409245,409245,1
53,2001,146615,146615,2
53,2001,278849,278849,4
53,2001,279040,279040,4
53,2001,415346,415346,1
53,2001,152810,152810,4
53,2001,437553,437553,1
53,2001,399569,399569,3
53,2001,198853,198853,1
53,2001,304870,304870,1
53,2001,38955,38955,3
53,2001,197523,197523,1
53,2001,208131,208131,2
53,2001,297467,297467,5
53,2001,252437,252437,2
53,2001,297856,297856,2
53,2001,216086,216086,5
53,2001,102373,102373,3
53,2001,347559,347559,2
53,2001,239313,239313,3
53,2001,433116,433116,2
53,2001,382808,382808,2
53,2001,199485,199485,2
53,2001,278219,278219,2
53,2001,278367,278367,1
53,2001,93560,93560,3
53,2001,469461,469461,3
53,2001,474333,474333,1
53,2001,375275,375275,2
53,2001,281987,281987,1
53,2001,476652,476652,1
53,2001,430413,430413,1
53,2001,95525,95525,1
53,2001,76984,76984,1
53,2001,401926,401926,2
53,2001,32872,32872,2
53,2001,285112,285112,2
53,2001,2465,2465,2
53,2001,485548,485548,4
53,2001,2461,2461,2
53,2001,431056,431056,2
53,2001,172206,172206,3
53,2001,242025,242025,1
53,2001,284304,284304,1
53,2001,410012,410012,2
53,2001,435042,435042,2
53,2001,247788,247788,3
53,2001,521332,521332,2
53,2001,33040,33040,4
53,2001,298260,298260,6
53,2001,75089,75089,2
53,2001,3941,3941,2
53,2001,437338,437338,1
53,2001,3257,3257,1
53,2001,130854,130854,1
53,2001,428704,428704,4
53,2001,350480,350480,3
53,2001,477362,477362,2
53,2001,171029,171029,2
53,2001,32188,32188,1
53,2001,414230,414230,2
53,2001,466172,466172,5
53,2001,38377,38377,2
53,2001,519262,519262,3
53,2001,51232,51232,4
53,2001,436183,436183,1
53,2001,31543,31543,2
53,2001,76247,76247,1
53,2001,194003,194003,1
53,2001,93173,93173,4
53,2001,329527,329527,2
53,2001,519053,519053,2
53,2001,442248,442248,4
53,2001,420321,420321,3
53,2001,291528,291528,2
53,2001,85769,85769,2
53,2001,114311,114311,4
53,2001,291534,291534,3
53,2001,424989,424989,2
53,2001,392887,392887,2
53,2001,368908,368908,4
53,2001,185698,185698,2
53,2001,225591,225591,3
53,2001,232780,232780,2
53,2001,224405,224405,1
53,2001,40619,40619,2
53,2001,86186,86186,1
53,2001,140886,140886,2
53,2001,387380,387380,4
53,2001,393032,393032,4
53,2001,405460,405460,1
53,2001,478988,478988,1
53,2001,225182,225182,1
53,2001,410657,410657,2
53,2001,225085,225085,4
53,2001,292729,292729,3
53,2001,497299,497299,4
53,2001,178416,178416,4
53,2001,140310,140310,2
53,2001,505513,505513,2
53,2001,390200,390200,2
53,2001,390432,390432,4
53,2001,87650,87650,5
53,2001,264465,264465,5
53,2001,184109,184109,2
53,2001,16696,16696,3
53,2001,313832,313832,4
53,2001,265077,265077,2
53,2001,115858,115858,1
53,2001,150811,150811,3
53,2001,335626,335626,2
53,2001,181713,181713,3
53,2001,68572,68572,1
53,2001,117931,117931,3
53,2001,138815,138815,2
53,2001,423542,423542,3
53,2001,297064,297064,5
53,2001,136551,136551,3
53,2001,17363,17363,4
53,2001,68956,68956,1
53,2001,260584,260584,1
53,2001,368175,368175,2
53,2001,230756,230756,2
53,2001,13647,13647,3
53,2001,506640,506640,3
53,2001,234559,234559,1
53,2001,153818,153818,4
53,2001,458513,458513,1
53,2001,371273,371273,2
53,2001,441406,441406,1
53,2001,395813,395813,2
53,2001,453176,453176,1
53,2001,8599,8599,3
53,2001,255027,255027,4
53,2001,427796,427796,6
53,2001,220910,220910,1
53,2001,409043,409043,2
53,2001,339934,339934,1
53,2001,26056,26056,2
53,2001,439902,439902,1
53,2001,361160,361160,3
53,2001,308082,308082,3
53,2001,253576,253576,2
53,2001,492887,492887,1
53,2001,306256,306256,1
53,2001,253523,253523,5
53,2001,108806,108806,1
53,2001,238052,238052,4
53,2001,6469,6469,2
53,2001,351054,351054,2
53,2001,97460,97460,2
53,2001,57870,57870,2
53,2001,131731,131731,2
53,2001,493762,493762,1
53,2001,426824,426824,3
53,2001,426608,426608,3
53,2001,331646,331646,4
53,2001,418345,418345,4
53,2001,179781,179781,2
53,2001,331911,331911,3
53,2001,101964,101964,5
53,2001,187916,187916,1
53,2001,111679,111679,1
53,2001,292899,292899,1
53,2001,510580,510580,2
53,2001,330723,330723,2
53,2001,91030,91030,1
53,2001,320855,320855,3
53,2001,222315,222315,1
53,2001,257094,257094,2
53,2001,385439,385439,2
53,2001,24707,24707,4
53,2001,273161,273161,1
53,2001,223110,223110,3
53,2001,605714,605714,1
53,2001,984717,984717,3
53,2001,620829,620829,3
53,2001,609903,609903,1
53,2001,604890,604890,2
53,2001,618688,618688,6
53,2001,615783,615783,4
53,2001,978268,978268,5
53,2001,586792,586792,2
53,2001,975605,975605,2
53,2001,826425,826425,2
53,2001,833911,833911,1
53,2001,999479,999479,1
53,2001,960497,960497,3
53,2001,635729,635729,2
53,2001,979675,979675,1
53,2001,620788,620788,1
53,2001,605676,605676,1
53,2001,589970,589970,2
53,2001,611533,611533,2
53,2001,619170,619170,3
53,2001,783787,783787,1
53,2001,972304,972304,2
53,2001,997334,997334,2
53,2001,785915,785915,2
53,2001,997735,997735,1
53,2001,619076,619076,1
53,2001,772878,772878,1
53,2001,614152,614152,3
53,2001,619030,619030,4
53,2001,978622,978622,4
53,2001,958282,958282,2
53,2001,825833,825833,3
53,2001,822811,822811,2
53,2001,830147,830147,2
53,2001,585950,585950,2
53,2001,596669,596669,1
53,2001,951497,951497,2
53,2001,593786,593786,4
53,2001,598174,598174,4
53,2001,980990,980990,1
53,2001,986545,986545,5
53,2001,973181,973181,2
53,2001,600846,600846,3
53,2001,591086,591086,3
53,2001,826967,826967,2
53,2001,958463,958463,1
53,2001,586231,586231,4
53,2001,630931,630931,3
53,2001,932844,932844,3
53,2001,884035,884035,6
53,2001,543162,543162,3
53,2001,894473,894473,2
53,2001,654226,654226,2
53,2001,801538,801538,1
53,2001,701621,701621,1
53,2001,655575,655575,5
53,2001,895885,895885,2
53,2001,856114,856114,2
53,2001,568542,568542,2
53,2001,699697,699697,1
53,2001,542596,542596,2
53,2001,657758,657758,2
53,2001,750054,750054,1
53,2001,698366,698366,3
53,2001,546258,546258,3
53,2001,696426,696426,2
53,2001,566139,566139,2
53,2001,696276,696276,3
53,2001,845299,845299,3
53,2001,930378,930378,3
53,2001,1031812,1031812,2
53,2001,656485,656485,1
53,2001,860291,860291,1
53,2001,861435,861435,5
53,2001,715665,715665,1
53,2001,884891,884891,2
53,2001,570649,570649,2
53,2001,647857,647857,2
53,2001,1010186,1010186,1
53,2001,744113,744113,1
53,2001,713320,713320,3
53,2001,940221,940221,2
53,2001,856897,856897,1
53,2001,819058,819058,5
53,2001,547987,547987,1
53,2001,569707,569707,2
53,2001,844018,844018,4
53,2001,890043,890043,2
53,2001,651601,651601,2
53,2001,651653,651653,1
53,2001,890844,890844,2
53,2001,569448,569448,2
53,2001,706322,706322,2
53,2001,852497,852497,2
53,2001,542469,542469,2
53,2001,819118,819118,4
53,2001,755624,755624,3
53,2001,666001,666001,3
53,2001,985710,985710,3
53,2001,759789,759789,2
53,2001,666320,666320,3
53,2001,759230,759230,2
53,2001,852156,852156,2
53,2001,1025629,1025629,1
53,2001,913367,913367,2
53,2001,913863,913863,6
53,2001,800366,800366,3
53,2001,923654,923654,3
53,2001,753737,753737,1
53,2001,559921,559921,1
53,2001,670947,670947,1
53,2001,674354,674354,2
53,2001,671481,671481,3
53,2001,1020090,1020090,2
53,2001,558808,558808,3
53,2001,559587,559587,2
53,2001,559444,559444,1
53,2001,921185,921185,2
53,2001,921439,921439,4
53,2001,680415,680415,3
53,2001,688975,688975,4
53,2001,542018,542018,2
53,2001,661946,661946,2
53,2001,692827,692827,4
53,2001,903306,903306,4
53,2001,929424,929424,3
53,2001,691778,691778,1
53,2001,904141,904141,3
53,2001,550150,550150,3
53,2001,928523,928523,4
53,2001,795436,795436,4
53,2001,1026850,1026850,1
53,2001,1029101,1029101,4
53,2001,685421,685421,2
53,2001,1028687,1028687,7
53,2001,907523,907523,4
53,2001,663803,663803,2
53,2001,1028173,1028173,2
53,2001,1016541,1016541,3
53,2001,908311,908311,2
53,2001,552998,552998,1
53,2001,909145,909145,2
53,2001,636076,636076,2
53,2001,1015980,1015980,1
53,2001,1029666,1029666,4
53,2001,641880,641880,4
53,2001,716137,716137,2
53,2001,1005675,1005675,3
53,2001,527497,527497,1
53,2001,945431,945431,2
53,2001,872593,872593,3
53,2001,949736,949736,2
53,2001,724647,724647,2
53,2001,742391,742391,2
53,2001,719049,719049,2
53,2001,1007393,1007393,4
53,2001,879720,879720,3
53,2001,877914,877914,2
53,2001,872428,872428,1
53,2001,722839,722839,4
53,2001,1006087,1006087,1
53,2001,576456,576456,3
53,2001,768069,768069,2
53,2001,862986,862986,2
53,2001,821027,821027,1
53,2001,726955,726955,5
53,2001,867328,867328,3
53,2001,646833,646833,2
53,2001,764709,764709,3
53,2001,533486,533486,4
53,2001,1004797,1004797,2
53,2001,862617,862617,1
53,2001,636627,636627,6
53,2001,637306,637306,2
53,2001,740496,740496,1
53,2001,809934,809934,5
53,2001,867876,867876,3
53,2001,869150,869150,4
53,2001,721143,721143,1
53,2001,577271,577271,2
53,2001,532190,532190,1
53,2001,572064,572064,4
53,2001,1049001,1049001,4
53,2001,1050054,1050054,3
53,2002,1380440,1380440,2
53,2002,1376852,1376852,1
53,2002,1382057,1382057,4
53,2002,1072246,1072246,1
53,2002,1212024,1212024,3
53,2002,1185122,1185122,3
53,2002,1146804,1146804,2
53,2002,1398886,1398886,1
53,2002,1184526,1184526,2
53,2002,1344846,1344846,2
53,2002,1307391,1307391,2
53,2002,1287013,1287013,2
53,2002,1071261,1071261,2
53,2002,1194342,1194342,1
53,2002,1408206,1408206,4
53,2002,1063358,1063358,3
53,2002,1064888,1064888,2
53,2002,1243368,1243368,1
53,2002,1230140,1230140,2
53,2002,1304850,1304850,2
53,2002,1347205,1347205,5
53,2002,1084167,1084167,1
53,2002,1375664,1375664,1
53,2002,1185111,1185111,3
53,2002,1233895,1233895,4
53,2002,1216791,1216791,2
53,2002,1102466,1102466,1
53,2002,1118833,1118833,5
53,2002,1406926,1406926,2
53,2002,1240944,1240944,2
53,2002,1063577,1063577,2
53,2002,1380392,1380392,3
53,2002,1355413,1355413,2
53,2002,1207033,1207033,4
53,2002,1198652,1198652,2
53,2002,1267715,1267715,4
53,2002,1339345,1339345,2
53,2002,1309034,1309034,2
53,2002,1355401,1355401,1
53,2002,1099059,1099059,2
53,2002,1205051,1205051,3
53,2002,1064125,1064125,3
53,2002,1268839,1268839,2
53,2002,1115167,1115167,2
53,2002,1115108,1115108,1
53,2002,1346074,1346074,1
53,2002,1263243,1263243,1
53,2002,1141922,1141922,2
53,2002,1145713,1145713,2
53,2002,1145575,1145575,1
53,2002,1295377,1295377,3
53,2002,1268084,1268084,4
53,2002,1146263,1146263,2
53,2002,1215463,1215463,1
53,2002,1213163,1213163,2
53,2002,1360746,1360746,2
53,2002,1162924,1162924,2
53,2002,1345619,1345619,1
53,2002,1290320,1290320,1
53,2002,1290970,1290970,2
53,2002,1142589,1142589,1
53,2002,1080579,1080579,1
53,2002,1099376,1099376,2
53,2002,1310381,1310381,1
53,2002,1116318,1116318,3
53,2002,1084590,1084590,3
53,2002,1143591,1143591,1
53,2002,1084642,1084642,4
53,2002,1342621,1342621,4
53,2002,1287031,1287031,1
53,2002,1294795,1294795,1
53,2002,1056834,1056834,1
53,2002,1348582,1348582,1
53,2002,1309095,1309095,1
53,2002,1098018,1098018,2
53,2002,1231505,1231505,3
53,2002,1113450,1113450,4
53,2002,1079592,1079592,3
53,2002,1295733,1295733,1
53,2002,1270192,1270192,1
53,2002,1288079,1288079,2
53,2002,1113527,1113527,4
53,2002,1341366,1341366,3
53,2002,1057086,1057086,3
53,2002,1361118,1361118,2
53,2002,1390479,1390479,2
53,2002,1309117,1309117,1
53,2002,1304720,1304720,4
53,2002,1312031,1312031,2
53,2002,1067037,1067037,2
53,2002,1130121,1130121,2
53,2002,1371533,1371533,2
53,2002,1124785,1124785,2
53,2002,1192519,1192519,3
53,2002,1395471,1395471,2
53,2002,1053018,1053018,2
53,2002,1173187,1173187,3
53,2002,1394087,1394087,2
53,2002,1210606,1210606,3
53,2002,1076377,1076377,2
53,2002,1076477,1076477,1
53,2002,1254530,1254530,3
53,2002,1183193,1183193,2
53,2002,1332337,1332337,5
53,2002,1237433,1237433,2
53,2002,1332755,1332755,2
53,2002,1219901,1219901,1
53,2002,1210692,1210692,2
53,2002,1322983,1322983,2
53,2002,1226999,1226999,2
53,2002,1322226,1322226,2
53,2002,1284800,1284800,1
53,2002,1123128,1123128,4
53,2002,1171879,1171879,2
53,2002,1192811,1192811,2
53,2002,1106829,1106829,1
53,2002,1303128,1303128,3
53,2002,1182891,1182891,4
53,2002,1327511,1327511,2
53,2002,1083211,1083211,3
53,2002,1075015,1075015,4
53,2002,1090148,1090148,1
53,2002,1175308,1175308,1
53,2002,1370507,1370507,3
53,2002,1256184,1256184,2
53,2002,1371020,1371020,4
53,2002,1060628,1060628,4
53,2002,1083174,1083174,3
53,2002,1328039,1328039,3
53,2002,1182934,1182934,5
53,2002,1327715,1327715,1
53,2002,1277449,1277449,1
53,2002,1190907,1190907,3
53,2002,1125169,1125169,2
53,2002,1301562,1301562,2
53,2002,1105104,1105104,1
53,2002,1200986,1200986,2
53,2002,1386664,1386664,2
53,2002,1150400,1150400,3
53,2002,1199923,1199923,3
53,2002,1067392,1067392,2
53,2002,1125357,1125357,3
53,2002,1091808,1091808,2
53,2002,1225272,1225272,2
53,2002,1299820,1299820,3
53,2002,1265207,1265207,1
53,2002,1371794,1371794,2
53,2002,1274695,1274695,2
53,2002,1171761,1171761,1
53,2002,1116698,1116698,3
53,2002,1061389,1061389,4
53,2002,1391634,1391634,2
53,2002,1135208,1135208,1
53,2002,1402731,1402731,2
53,2002,1154210,1154210,2
53,2002,1317646,1317646,2
53,2002,1304274,1304274,2
53,2002,1390043,1390043,4
53,2002,1203573,1203573,1
53,2002,1298947,1298947,4
53,2002,1283520,1283520,2
53,2002,1396517,1396517,2
53,2002,1136591,1136591,4
53,2002,1152984,1152984,3
53,2002,1383967,1383967,4
53,2002,1054674,1054674,3
53,2002,1383955,1383955,4
53,2002,1203938,1203938,2
53,2002,1244010,1244010,3
53,2002,1383794,1383794,3
53,2002,1197226,1197226,5
53,2002,1169300,1169300,1
53,2002,1204295,1204295,1
53,2002,1353322,1353322,4
53,2002,1178881,1178881,2
53,2002,1385255,1385255,1
53,2002,1202225,1202225,2
53,2002,1186976,1186976,2
53,2002,1093478,1093478,1
53,2002,1347861,1347861,5
53,2002,1280881,1280881,4
53,2002,1171737,1171737,4
53,2002,1357925,1357925,1
53,2002,1134190,1134190,2
53,2002,1284611,1284611,2
53,2002,1344078,1344078,2
53,2002,1209298,1209298,3
53,2002,1227956,1227956,4
53,2002,1053868,1053868,2
53,2002,1280507,1280507,3
53,2002,1177861,1177861,2
53,2002,154723,154723,3
53,2002,47419,47419,1
53,2002,153429,153429,5
53,2002,476099,476099,2
53,2002,199369,199369,5
53,2002,349243,349243,2
53,2002,475618,475618,3
53,2002,474344,474344,2
53,2002,348962,348962,4
53,2002,474526,474526,1
53,2002,411283,411283,1
53,2002,475564,475564,1
53,2002,347863,347863,5
53,2002,181093,181093,1
53,2002,164847,164847,5
53,2002,320334,320334,4
53,2002,71120,71120,4
53,2002,71005,71005,2
53,2002,425405,425405,2
53,2002,441831,441831,2
53,2002,85495,85495,1
53,2002,321423,321423,4
53,2002,318851,318851,2
53,2002,330331,330331,1
53,2002,69770,69770,1
53,2002,334051,334051,4
53,2002,445233,445233,2
53,2002,166514,166514,1
53,2002,445262,445262,4
53,2002,165563,165563,5
53,2002,89916,89916,2
53,2002,442046,442046,3
53,2002,324454,324454,2
53,2002,172793,172793,3
53,2002,79328,79328,1
53,2002,78923,78923,1
53,2002,433826,433826,5
53,2002,78384,78384,2
53,2002,434482,434482,4
53,2002,435103,435103,4
53,2002,440002,440002,2
53,2002,435974,435974,2
53,2002,88587,88587,2
53,2002,436881,436881,2
53,2002,437021,437021,2
53,2002,82464,82464,3
53,2002,437949,437949,6
53,2002,177098,177098,2
53,2002,439143,439143,2
53,2002,83551,83551,3
53,2002,435224,435224,2
53,2002,54114,54114,1
53,2002,165384,165384,2
53,2002,158422,158422,3
53,2002,193212,193212,4
53,2002,462441,462441,1
53,2002,94017,94017,1
53,2002,157736,157736,3
53,2002,344546,344546,2
53,2002,191234,191234,2
53,2002,464285,464285,1
53,2002,340626,340626,4
53,2002,194287,194287,2
53,2002,467525,467525,1
53,2002,413830,413830,6
53,2002,413397,413397,4
53,2002,50995,50995,4
53,2002,95990,95990,1
53,2002,297403,297403,3
53,2002,193680,193680,2
53,2002,187434,187434,1
53,2002,421308,421308,2
53,2002,164644,164644,1
53,2002,65451,65451,4
53,2002,185404,185404,2
53,2002,311977,311977,4
53,2002,185896,185896,1
53,2002,451827,451827,2
53,2002,159659,159659,1
53,2002,63417,63417,5
53,2002,297393,297393,3
53,2002,187475,187475,1
53,2002,187687,187687,1
53,2002,61908,61908,2
53,2002,61093,61093,3
53,2002,307694,307694,1
53,2002,456972,456972,5
53,2002,416571,416571,2
53,2002,64074,64074,1
53,2002,501362,501362,2
53,2002,23027,23027,1
53,2002,22471,22471,2
53,2002,497806,497806,5
53,2002,21219,21219,4
53,2002,140926,140926,3
53,2002,498419,498419,1
53,2002,113161,113161,2
53,2002,267964,267964,1
53,2002,116873,116873,1
53,2002,364239,364239,1
53,2002,270338,270338,4
53,2002,266621,266621,1
53,2002,139596,139596,1
53,2002,17254,17254,1
53,2002,365135,365135,2
53,2002,16919,16919,1
53,2002,391399,391399,3
53,2002,138393,138393,4
53,2002,227907,227907,1
53,2002,147602,147602,1
53,2002,19132,19132,2
53,2002,492538,492538,1
53,2002,280281,280281,4
53,2002,280005,280005,4
53,2002,214184,214184,2
53,2002,356606,356606,2
53,2002,106542,106542,1
53,2002,29192,29192,1
53,2002,217327,217327,1
53,2002,398864,398864,3
53,2002,398306,398306,1
53,2002,394665,394665,2
53,2002,108484,108484,2
53,2002,394694,394694,2
53,2002,26775,26775,2
53,2002,109321,109321,1
53,2002,274114,274114,2
53,2002,25560,25560,2
53,2002,396003,396003,1
53,2002,25120,25120,1
53,2002,494879,494879,3
53,2002,110608,110608,1
53,2002,262021,262021,3
53,2002,492288,492288,2
53,2002,130929,130929,5
53,2002,384388,384388,2
53,2002,8058,8058,2
53,2002,7939,7939,3
53,2002,121945,121945,5
53,2002,253855,253855,1
53,2002,252916,252916,3
53,2002,238456,238456,1
53,2002,261377,261377,1
53,2002,229397,229397,2
53,2002,124060,124060,2
53,2002,120639,120639,5
53,2002,124307,124307,1
53,2002,250349,250349,1
53,2002,374144,374144,2
53,2002,3820,3820,4
53,2002,380312,380312,2
53,2002,248814,248814,3
53,2002,379137,379137,2
53,2002,126801,126801,2
53,2002,128196,128196,1
53,2002,518299,518299,1
53,2002,257884,257884,3
53,2002,117088,117088,6
53,2002,367528,367528,4
53,2002,367553,367553,2
53,2002,506209,506209,2
53,2002,507532,507532,4
53,2002,507791,507791,2
53,2002,118321,118321,5
53,2002,118365,118365,5
53,2002,387520,387520,1
53,2002,510718,510718,2
53,2002,135396,135396,3
53,2002,235199,235199,3
53,2002,134729,134729,3
53,2002,257360,257360,1
53,2002,134291,134291,2
53,2002,509599,509599,2
53,2002,10287,10287,3
53,2002,133612,133612,1
53,2002,120456,120456,2
53,2002,133576,133576,2
53,2002,141159,141159,1
53,2002,508398,508398,1
53,2002,287293,287293,1
53,2002,211587,211587,2
53,2002,99899,99899,1
53,2002,211465,211465,1
53,2002,408912,408912,3
53,2002,282896,282896,2
53,2002,406847,406847,2
53,2002,283187,283187,2
53,2002,401777,401777,4
53,2002,486075,486075,4
53,2002,289626,289626,1
53,2002,354086,354086,1
53,2002,404561,404561,1
53,2002,484753,484753,4
53,2002,353695,353695,1
53,2002,149388,149388,3
53,2002,405155,405155,4
53,2002,37310,37310,2
53,2002,289197,289197,4
53,2002,488249,488249,1
53,2002,355650,355650,2
53,2002,738820,738820,2
53,2002,833266,833266,2
53,2002,733178,733178,1
53,2002,733622,733622,2
53,2002,852335,852335,1
53,2002,806275,806275,2
53,2002,690049,690049,4
53,2002,601210,601210,4
53,2002,874366,874366,2
53,2002,548231,548231,3
53,2002,987086,987086,3
53,2002,1046046,1046046,1
53,2002,691563,691563,2
53,2002,873039,873039,2
53,2002,970926,970926,2
53,2002,729847,729847,3
53,2002,552529,552529,2
53,2002,600129,600129,1
53,2002,1029520,1029520,4
53,2002,993230,993230,1
53,2002,730621,730621,4
53,2002,730927,730927,2
53,2002,599929,599929,1
53,2002,732305,732305,2
53,2002,864630,864630,1
53,2002,757025,757025,2
53,2002,618082,618082,1
53,2002,995005,995005,1
53,2002,736340,736340,2
53,2002,680346,680346,3
53,2002,1050540,1050540,4
53,2002,917329,917329,1
53,2002,676900,676900,1
53,2002,735907,735907,2
53,2002,1021217,1021217,2
53,2002,914120,914120,4
53,2002,866600,866600,1
53,2002,619655,619655,1
53,2002,1020243,1020243,2
53,2002,673441,673441,4
53,2002,808286,808286,1
53,2002,827869,827869,2
53,2002,807978,807978,3
53,2002,1021732,1021732,2
53,2002,911793,911793,1
53,2002,684573,684573,1
53,2002,808592,808592,2
53,2002,808505,808505,1
53,2002,1045998,1045998,2
53,2002,598031,598031,3
53,2002,799236,799236,4
53,2002,993775,993775,3
53,2002,1023890,1023890,1
53,2002,1026733,1026733,3
53,2002,755314,755314,4
53,2002,775476,775476,1
53,2002,587901,587901,3
53,2002,555305,555305,2
53,2002,913689,913689,4
53,2002,524201,524201,4
53,2002,555437,555437,1
53,2002,851289,851289,2
53,2002,734438,734438,2
53,2002,616172,616172,1
53,2002,593048,593048,3
53,2002,540918,540918,1
53,2002,889943,889943,2
53,2002,1042710,1042710,3
53,2002,827471,827471,1
53,2002,890056,890056,3
53,2002,880465,880465,4
53,2002,781828,781828,3
53,2002,973351,973351,1
53,2002,781989,781989,2
53,2002,607098,607098,3
53,2002,977350,977350,4
53,2002,746499,746499,2
53,2002,1036182,1036182,2
53,2002,892165,892165,3
53,2002,880129,880129,1
53,2002,620720,620720,7
53,2002,604557,604557,1
53,2002,1035449,1035449,2
53,2002,891254,891254,3
53,2002,712593,712593,1
53,2002,1040959,1040959,3
53,2002,717037,717037,4
53,2002,988453,988453,2
53,2002,861048,861048,1
53,2002,714615,714615,2
53,2002,1042296,1042296,6
53,2002,533037,533037,1
53,2002,980182,980182,5
53,2002,802408,802408,2
53,2002,594105,594105,3
53,2002,1038114,1038114,2
53,2002,605078,605078,4
53,2002,1039598,1039598,2
53,2002,860094,860094,4
53,2002,594259,594259,2
53,2002,711552,711552,1
53,2002,988760,988760,2
53,2002,1038358,1038358,4
53,2002,703562,703562,2
53,2002,532421,532421,2
53,2002,779621,779621,1
53,2002,779220,779220,5
53,2002,750535,750535,5
53,2002,602820,602820,2
53,2002,991389,991389,2
53,2002,778457,778457,2
53,2002,876339,876339,3
53,2002,974149,974149,2
53,2002,695870,695870,1
53,2002,805311,805311,2
53,2002,900592,900592,5
53,2002,1044835,1044835,4
53,2002,1031788,1031788,2
53,2002,590761,590761,1
53,2002,983752,983752,1
53,2002,727681,727681,4
53,2002,612343,612343,2
53,2002,813024,813024,2
53,2002,983974,983974,3
53,2002,902442,902442,2
53,2002,695558,695558,1
53,2002,897032,897032,2
53,2002,902607,902607,5
53,2002,981347,981347,1
53,2002,981358,981358,1
53,2002,894547,894547,3
53,2002,702583,702583,2
53,2002,702124,702124,2
53,2002,701817,701817,2
53,2002,594887,594887,1
53,2002,591334,591334,1
53,2002,896297,896297,3
53,2002,719833,719833,6
53,2002,700184,700184,3
53,2002,530045,530045,1
53,2002,610212,610212,4
53,2002,855335,855335,1
53,2002,831629,831629,2
53,2002,749858,749858,4
53,2002,545399,545399,5
53,2002,877231,877231,5
53,2002,975719,975719,3
53,2002,837268,837268,2
53,2002,929396,929396,3
53,2002,1018378,1018378,1
53,2002,568131,568131,4
53,2002,841345,841345,2
53,2002,568025,568025,3
53,2002,647135,647135,2
53,2002,969960,969960,3
53,2002,662398,662398,3
53,2002,787981,787981,1
53,2002,766851,766851,4
53,2002,839175,839175,4
53,2002,647345,647345,2
53,2002,1000757,1000757,1
53,2002,999440,999440,5
53,2002,794085,794085,2
53,2002,961501,961501,2
53,2002,629304,629304,3
53,2002,937063,937063,2
53,2002,792187,792187,1
53,2002,628915,628915,3
53,2002,1008699,1008699,3
53,2002,1002718,1002718,1
53,2002,1016347,1016347,1
53,2002,652670,652670,2
